img	modality	set	source	img_path	higher_modality	split_set	labeled	split_set_al
1471-2199-6-21-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-6-21-2-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-6-21-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-6-21-2-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-18-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-18-3-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-18-3-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-18-3-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-18-3-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-18-3-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-29-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-29-3-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-29-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-29-3-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-29-3-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-29-3-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-8-7-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-8-7-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-8-7-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-8-7-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-7-8-7-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-7-8-7-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-109-4-3.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2199-8-109-4-3.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2199-8-23-10-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-23-10-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-2-5-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-2-5-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-2-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-2-5-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-2-5-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-2-5-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-25-5-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-25-5-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-25-5-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-25-5-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-25-5-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-25-5-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-40-6-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-40-6-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-40-6-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-40-6-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-40-6-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-40-6-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-40-6-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-40-6-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-87-10-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-8-87-10-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-8-90-6-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2199-8-90-6-2.jpg	MOLECULAR	TRAIN	UNLABELED	TRAIN
1471-2199-8-90-6-3.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2199-8-90-6-3.jpg	MOLECULAR	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-1-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-1-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-1-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-2-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-2-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-4-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-4-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-4-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-4-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-13-4-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-13-4-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-44-7-1.jpg	GSYS	TRAIN	clef16	2016/train/GSYS/1471-2199-9-44-7-1.jpg	OTHER	TRAIN	UNLABELED	TRAIN
1471-2199-9-44-7-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-44-7-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-44-7-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-44-7-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-45-2-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2199-9-45-2-1.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2199-9-45-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-9-45-2-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2199-9-45-2-3.jpg	GSYS	TRAIN	clef16	2016/train/GSYS/1471-2199-9-45-2-3.jpg	OTHER	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-5.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-6.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-1-8.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-1-8.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-3-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-28-3-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-10-28-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-30-5-1.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2202-10-30-5-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-10-30-5-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-10-30-5-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-10-30-5-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-10-30-5-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-10-59-6-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-10-59-6-1.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-10-59-6-2.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-10-59-6-2.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-10-59-6-4.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-10-59-6-4.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-10-74-3-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-10-74-3-1.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-10-74-3-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-10-74-3-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-10-74-3-4.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-10-74-3-4.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-11-118-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-118-2-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-118-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-118-2-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-118-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-118-2-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-118-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-118-2-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-118-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-118-2-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-121-5-1.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-121-5-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-121-5-4.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-121-5-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-2.jpg	DVOR	TRAIN	clef16	2016/train/DVOR/1471-2202-11-138-2-2.jpg	ORGANISMS	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-5.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-138-2-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-11-138-2-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-11-138-2-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-11-138-2-8.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-138-2-9.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-138-2-9.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-1-4-2.jpg	DRMR	TRAIN	clef16	2016/train/DRMR/1471-2202-11-1-4-2.jpg	ORGANISMS	TRAIN	UNLABELED	TRAIN
1471-2202-11-1-4-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-1-4-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-1-4-4.jpg	DRMR	TRAIN	clef16	2016/train/DRMR/1471-2202-11-1-4-4.jpg	ORGANISMS	TRAIN	UNLABELED	TRAIN
1471-2202-11-1-4-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-1-4-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-10.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-10.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-11.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-11.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-8.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-8.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-24-1-9.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-9.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-26-6-2.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-26-6-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-40-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-40-3-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-40-3-2.jpg	DSEE	TRAIN	clef16	2016/train/DSEE/1471-2202-11-40-3-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-40-3-3.jpg	DSEE	TRAIN	clef16	2016/train/DSEE/1471-2202-11-40-3-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-1-1-4-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-1-1-4-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-1-1-4-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-1-1-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-1.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2202-11-78-10-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-10-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-10-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-5.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-10-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-7.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2202-11-78-10-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-10-8.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-10-8.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-4-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-4-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-7-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-7-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-7-3.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-78-7-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-78-7-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-78-7-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-2-1.jpg	GSYS	TRAIN	clef16	2016/train/GSYS/1471-2202-11-96-2-1.jpg	OTHER	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-2-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-2-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-2-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-2-7.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-2-7.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-3-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-3-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-3-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-5-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-6-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-6-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-6-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-6-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-6-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-6-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-9-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-9-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-9-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-9-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-96-9-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-96-9-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-2-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-2-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-3-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-3-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-5-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-5-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-5-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-5-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-5-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-5-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-97-5-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-5-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-11-S1-P87-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-S1-P87-2-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-S1-P87-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-S1-P87-2-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-S1-P87-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-S1-P87-2-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-11-S1-P87-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-S1-P87-2-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-10.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-10.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-11.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-11.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-7.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-7.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-105-2-9.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-105-2-9.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-2.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-3.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-7.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-7.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-69-4-8.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-69-4-8.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-12-S1-P116-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-12-S1-P116-1-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-4-11-1-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-4-11-1-1.jpg	EXPERIMENTAL	TRAIN	UNLABELED	TRAIN
1471-2202-4-6-1-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-4-6-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-6-1-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-4-6-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-6-1-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-4-6-1-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-6-1-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-4-6-1-8.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-6-1-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-4-6-1-9.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-8-3-1.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2202-4-8-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-8-3-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-4-8-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-4-8-3-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-4-8-3-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-10.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-10.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-11.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-11.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-12.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-12.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-14.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-14.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-1.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-4.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-5.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
1471-2202-5-30-5-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-6.jpg	GRAPHICS	TRAIN	UNLABELED	TRAIN
