img	modality	set	source	img_path	higher_modality	labeled
1471-2202-8-90-15-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-15-2.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-15-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-15-3.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-8-90-5-1.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-8-90-5-2.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-3.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-4.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-5.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-6.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-7.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-8.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-5-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-5-9.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-9-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-9-2.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-9-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-9-3.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-9-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-9-4.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-9-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-9-5.jpg	MICROSCOPY	UNLABELED
1471-2202-8-90-9-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-8-90-9-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-112-8-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-112-8-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-3-4-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-3-4-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-10.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-10.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-11.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-40-1-11.jpg	GRAPHICS	UNLABELED
1471-2202-9-40-1-12.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-40-1-12.jpg	GRAPHICS	UNLABELED
1471-2202-9-40-1-13.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-13.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-15.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-15.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-16.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-16.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-18.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-18.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-19.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-19.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-20.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-20.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-21.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-21.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-22.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-22.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-23.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-23.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-7.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-8.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-1-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-1-9.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-10.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-10.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-11.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-11.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-12.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-12.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-13.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-13.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-14.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-14.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-15.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-15.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-7.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-8.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-2-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-9.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-10.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-10.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-11.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-11.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-7.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-8.jpg	MICROSCOPY	UNLABELED
1471-2202-9-40-4-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-4-9.jpg	MICROSCOPY	UNLABELED
1471-2202-9-53-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-2-2.jpg	GRAPHICS	UNLABELED
1471-2202-9-53-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-2-3.jpg	GRAPHICS	UNLABELED
1471-2202-9-53-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-2-4.jpg	GRAPHICS	UNLABELED
1471-2202-9-53-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-2-5.jpg	GRAPHICS	UNLABELED
1471-2202-9-53-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-2-6.jpg	GRAPHICS	UNLABELED
1471-2202-9-53-5-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-53-5-1.jpg	GRAPHICS	UNLABELED
1471-2202-9-54-2-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-2-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-2-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-2-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-2-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-2-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-2-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-2-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-2-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-2-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-54-2-6.jpg	GRAPHICS	UNLABELED
1471-2202-9-54-3-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-54-3-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-54-3-3.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2202-9-54-3-3.jpg	EXPERIMENTAL	UNLABELED
1471-2202-9-58-19-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-19-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-19-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-19-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-19-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-19-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-19-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-19-8.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-10.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-10.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-8.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-8.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-3-9.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-3-9.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-5-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-5-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-5-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-5-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-58-5-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-58-5-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-2-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-2-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-2-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-70-2-2.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-2-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-2-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-2-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-70-2-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-70-2-5.jpg	GRAPHICS	UNLABELED
1471-2202-9-70-6-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-6-1.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-6-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-6-3.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-6-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-6-4.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-6-5.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-9-70-6-5.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-6-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-70-6-6.jpg	MICROSCOPY	UNLABELED
1471-2202-9-70-6-7.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-70-6-7.jpg	GRAPHICS	UNLABELED
1471-2202-9-71-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-71-3-1.jpg	GRAPHICS	UNLABELED
1471-2202-9-71-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-71-3-2.jpg	GRAPHICS	UNLABELED
1471-2202-9-71-3-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-9-71-3-4.jpg	GRAPHICS	UNLABELED
1471-2210-10-7-3-1.jpg	GCHE	TRAIN	clef16	2016/train/GCHE/1471-2210-10-7-3-1.jpg	MOLECULAR	UNLABELED
1471-2210-10-7-3-2.jpg	GCHE	TRAIN	clef16	2016/train/GCHE/1471-2210-10-7-3-2.jpg	MOLECULAR	UNLABELED
1471-2210-10-7-3-3.jpg	GCHE	TRAIN	clef16	2016/train/GCHE/1471-2210-10-7-3-3.jpg	MOLECULAR	UNLABELED
1471-2210-1-4-6-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-1-4-6-1.jpg	GRAPHICS	UNLABELED
1471-2210-1-4-6-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-1-4-6-2.jpg	GRAPHICS	UNLABELED
1471-2210-1-4-6-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-1-4-6-3.jpg	GRAPHICS	UNLABELED
1471-2210-2-10-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-10-2-1.jpg	GRAPHICS	UNLABELED
1471-2210-2-10-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-10-2-2.jpg	GRAPHICS	UNLABELED
1471-2210-2-10-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-10-2-3.jpg	GRAPHICS	UNLABELED
1471-2210-2-10-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-10-2-4.jpg	GRAPHICS	UNLABELED
1471-2210-2-10-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-10-2-5.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-1.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-2.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-3.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-4.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-5.jpg	GRAPHICS	UNLABELED
1471-2210-2-2-7-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-2-2-7-6.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-10.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-10.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-1.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-2.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-3.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-5.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-6.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-7.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-7.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-8.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-8.jpg	GRAPHICS	UNLABELED
1471-2210-7-11-9-9.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-7-11-9-9.jpg	GRAPHICS	UNLABELED
1471-2210-9-13-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-9-13-1-1.jpg	GRAPHICS	UNLABELED
1471-2210-9-13-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-9-13-1-2.jpg	GRAPHICS	UNLABELED
1471-2210-9-13-1-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-9-13-1-3.jpg	GRAPHICS	UNLABELED
1471-2210-9-13-1-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-9-13-1-4.jpg	GRAPHICS	UNLABELED
1471-2210-9-13-1-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2210-9-13-1-5.jpg	GRAPHICS	UNLABELED
1471-2229-10-128-4-2.jpg	GNCP	TRAIN	clef16	2016/train/GNCP/1471-2229-10-128-4-2.jpg	OTHER	UNLABELED
1471-2229-10-128-4-3.jpg	GNCP	TRAIN	clef16	2016/train/GNCP/1471-2229-10-128-4-3.jpg	OTHER	UNLABELED
1471-2229-10-204-5-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-204-5-1.jpg	GRAPHICS	UNLABELED
1471-2229-10-204-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-204-5-2.jpg	GRAPHICS	UNLABELED
1471-2229-10-204-5-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-204-5-3.jpg	GRAPHICS	UNLABELED
1471-2229-10-222-1-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2229-10-222-1-1.jpg	MOLECULAR	UNLABELED
1471-2229-10-222-1-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2229-10-222-1-2.jpg	MOLECULAR	UNLABELED
1471-2229-10-222-1-3.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2229-10-222-1-3.jpg	MOLECULAR	UNLABELED
1471-2229-10-287-5-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-10-287-5-1.jpg	MICROSCOPY	UNLABELED
1471-2229-10-287-5-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-10-287-5-2.jpg	MICROSCOPY	UNLABELED
1471-2229-10-287-5-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-10-287-5-4.jpg	MICROSCOPY	UNLABELED
1471-2229-10-287-5-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-10-287-5-5.jpg	MICROSCOPY	UNLABELED
1471-2229-10-287-5-6.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2229-10-287-5-6.jpg	MICROSCOPY	UNLABELED
1471-2229-10-287-6-1.jpg	GSYS	TRAIN	clef16	2016/train/GSYS/1471-2229-10-287-6-1.jpg	OTHER	UNLABELED
1471-2229-10-287-6-2.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-10-287-6-2.jpg	EXPERIMENTAL	UNLABELED
1471-2229-10-287-6-3.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-10-287-6-3.jpg	EXPERIMENTAL	UNLABELED
1471-2229-10-4-6-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-4-6-1.jpg	GRAPHICS	UNLABELED
1471-2229-10-4-6-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-4-6-2.jpg	GRAPHICS	UNLABELED
1471-2229-10-49-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-49-2-1.jpg	GRAPHICS	UNLABELED
1471-2229-10-49-2-2.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/1471-2229-10-49-2-2.jpg	OTHER	UNLABELED
1471-2229-10-61-3-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-10-61-3-1.jpg	EXPERIMENTAL	UNLABELED
1471-2229-10-61-3-2.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-10-61-3-2.jpg	EXPERIMENTAL	UNLABELED
1471-2229-10-61-3-3.jpg	GSYS	TRAIN	clef16	2016/train/GSYS/1471-2229-10-61-3-3.jpg	OTHER	UNLABELED
1471-2229-10-66-4-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-10-66-4-1.jpg	GRAPHICS	UNLABELED
1471-2229-11-152-4-1.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/1471-2229-11-152-4-1.jpg	OTHER	UNLABELED
1471-2229-11-66-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-11-66-3-1.jpg	GRAPHICS	UNLABELED
1471-2229-11-66-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-11-66-3-2.jpg	GRAPHICS	UNLABELED
1471-2229-11-68-4-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-1.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-68-4-2.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-2.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-68-4-3.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-3.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-68-4-4.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-4.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-68-4-5.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-5.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-68-4-6.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-11-68-4-6.jpg	EXPERIMENTAL	UNLABELED
1471-2229-11-93-5-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-11-93-5-1.jpg	GRAPHICS	UNLABELED
1471-2229-11-93-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2229-11-93-5-2.jpg	GRAPHICS	UNLABELED
1471-2229-3-10-3-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-3-10-3-1.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-3-3.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2229-3-10-3-3.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-3-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2229-3-10-3-4.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-4-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-3-10-4-1.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-4-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-3-10-4-2.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-4-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-3-10-4-3.jpg	MICROSCOPY	UNLABELED
1471-2229-3-10-4-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-3-10-4-4.jpg	MICROSCOPY	UNLABELED
