img	modality	set	source	img_path	higher_modality	labeled	split_set_al
1472-6750-8-47-3-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1472-6750-8-47-3-6.jpg	GRAPHICS	LABELED	TRAIN
1471-2202-9-40-2-15.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-9-40-2-15.jpg	MICROSCOPY	LABELED	TRAIN
1757-1626-0002-0000007488-001.jpg	DVOR	TRAIN	clef13	2013/train/DVOR/1757-1626-0002-0000007488-001.jpg	ORGANISMS	LABELED	TRAIN
cc6913-7-1.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/cc6913-7-1.jpg	MICROSCOPY	LABELED	TRAIN
gb-2005-6-12-242-7-2.jpg	DVDM	TRAIN	clef16	2016/train/DVDM/gb-2005-6-12-242-7-2.jpg	ORGANISMS	LABELED	TRAIN
1471-2288-5-21-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2288-5-21-2-1.jpg	GRAPHICS	LABELED	TRAIN
1472-6807-9-7-3-2.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1472-6807-9-7-3-2.jpg	MOLECULAR	LABELED	TRAIN
1475-2840-8-32-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1475-2840-8-32-3-1.jpg	GRAPHICS	LABELED	TRAIN
1471-2202-11-97-5-5.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2202-11-97-5-5.jpg	MICROSCOPY	LABELED	TRAIN
PMC4555940_AMS-5-135-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4555940_AMS-5-135-g002.png	ORGANISMS	LABELED	TRAIN
PMC3649078_jscr-2010-1-3fig2.png	DRCT	TRAIN	openi	OPENI_CT/PMC3649078_jscr-2010-1-3fig2.png	ORGANISMS	LABELED	TRAIN
1742-2094-5-24-3-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1742-2094-5-24-3-5.jpg	MICROSCOPY	LABELED	TRAIN
1471-2458-8-324-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2458-8-324-3-1.jpg	GRAPHICS	LABELED	TRAIN
1743-422X-7-241-4-10.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1743-422X-7-241-4-10.jpg	MICROSCOPY	LABELED	TRAIN
gb-2008-9-2-r46-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/gb-2008-9-2-r46-2-1.jpg	GRAPHICS	LABELED	TRAIN
PMC4831184_12891_2016_1017_Fig3_HTML-11.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4831184_12891_2016_1017_Fig3_HTML-11.png	ORGANISMS	LABELED	TRAIN
1471-2105-7-452-1.jpg	GSCR	TRAIN	clef13	2013/train/GSCR/1471-2105-7-452-1.jpg	OTHER	LABELED	TRAIN
PMC3649321_jscr-2011-11-5fig1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3649321_jscr-2011-11-5fig1.png	ORGANISMS	LABELED	TRAIN
PMC5203866_CRIOPM2016-6741925.004.png	DRMR	TRAIN	openi	OPENI_MRI/PMC5203866_CRIOPM2016-6741925.004.png	ORGANISMS	LABELED	TRAIN
bcr2090-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/bcr2090-1-1.jpg	GRAPHICS	LABELED	TRAIN
PMC5296624_WJCP-6-10-g005.png	DRCT	TRAIN	openi	OPENI_CT/PMC5296624_WJCP-6-10-g005.png	ORGANISMS	LABELED	TRAIN
PMC3109825_IJNM-25-168-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC3109825_IJNM-25-168-g002.png	ORGANISMS	LABELED	TRAIN
gb-2009-10-7-r77-4-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/gb-2009-10-7-r77-4-5.jpg	GRAPHICS	LABELED	TRAIN
PMC4387152_gox-3-e330-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387152_gox-3-e330-g002.png	ORGANISMS	LABELED	TRAIN
1750-1172-6-63-5-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1750-1172-6-63-5-1.jpg	MICROSCOPY	LABELED	TRAIN
PMC4660501_JCVJS-6-212-g004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4660501_JCVJS-6-212-g004.png	ORGANISMS	LABELED	TRAIN
1754-9493-5-12-1-2.jpg	DRCT	TRAIN	clef16	2016/train/DRCT/1754-9493-5-12-1-2.jpg	ORGANISMS	LABELED	TRAIN
1471-2105-3-12-2.jpg	GSCR	TRAIN	clef13	2013/train/GSCR/1471-2105-3-12-2.jpg	OTHER	LABELED	TRAIN
1471-2121-5-35-11-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2121-5-35-11-1.jpg	GRAPHICS	LABELED	TRAIN
1471-2202-7-54-7-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-7-54-7-5.jpg	MICROSCOPY	LABELED	TRAIN
1752-1947-2-53-3.jpg	DRMR	TRAIN	clef13	2013/train/DRMR/1752-1947-2-53-3.jpg	ORGANISMS	LABELED	TRAIN
1471-2164-6-42-5-2.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2164-6-42-5-2.jpg	MICROSCOPY	LABELED	TRAIN
1745-6150-2-2-6-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1745-6150-2-2-6-1.jpg	GRAPHICS	LABELED	TRAIN
1471-2105-10-298-1-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-298-1-1.jpg	MOLECULAR	LABELED	TRAIN
1746-6148-7-42-1-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1746-6148-7-42-1-7.jpg	MICROSCOPY	LABELED	TRAIN
1471-2164-9-325-7-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2164-9-325-7-1.jpg	GRAPHICS	LABELED	TRAIN
1475-2859-3-16-6.jpg	D3DR	TRAIN	clef13	2013/train/D3DR/1475-2859-3-16-6.jpg	MOLECULAR	LABELED	TRAIN
PMC4124195_pi-11-336-g002.png	DRMR	TRAIN	openi	OPENI_MRI/PMC4124195_pi-11-336-g002.png	ORGANISMS	LABELED	TRAIN
PMC3106494_1532-429X-13-S1-P233-1-3.png	DRMR	TRAIN	openi	OPENI_MRI/PMC3106494_1532-429X-13-S1-P233-1-3.png	ORGANISMS	LABELED	TRAIN
PMC4727119_ol-11-01-0031-g03.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727119_ol-11-01-0031-g03.png	ORGANISMS	LABELED	TRAIN
PMC4123267_SNI-5-103-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4123267_SNI-5-103-g003.png	ORGANISMS	LABELED	TRAIN
1471-230X-10-84-2.jpg	DVEN	TRAIN	clef13	2013/train/DVEN/1471-230X-10-84-2.jpg	ORGANISMS	LABELED	TRAIN
1471-2121-9-1-5-7.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2121-9-1-5-7.jpg	MICROSCOPY	LABELED	TRAIN
1752-0509-2-97-10-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1752-0509-2-97-10-3.jpg	GRAPHICS	LABELED	TRAIN
1471-2202-7-54-3-1.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-7-54-3-1.jpg	MICROSCOPY	LABELED	TRAIN
1749-7922-1-4-2.jpg	DVOR	TRAIN	clef13	2013/train/DVOR/1749-7922-1-4-2.jpg	ORGANISMS	LABELED	TRAIN
1752-1947-5-153-5-2.jpg	DRXR	TRAIN	clef16	2016/train/DRXR/1752-1947-5-153-5-2.jpg	ORGANISMS	LABELED	TRAIN
1752-1947-5-236-1.jpg	DRCT	TRAIN	clef13	2013/train/DRCT/1752-1947-5-236-1.jpg	ORGANISMS	LABELED	TRAIN
1741-7007-4-16-5-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1741-7007-4-16-5-1.jpg	MOLECULAR	LABELED	TRAIN
1749-8104-4-16-10-5.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1749-8104-4-16-10-5.jpg	MICROSCOPY	LABELED	TRAIN
PMC3649545_jscr-2012-5-5fig1.png	DRMR	TRAIN	openi	OPENI_MRI/PMC3649545_jscr-2012-5-5fig1.png	ORGANISMS	LABELED	TRAIN
1471-2199-2-3-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-2-3-2-3.jpg	GRAPHICS	LABELED	TRAIN
1475-2867-7-16-1-3.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1475-2867-7-16-1-3.jpg	MICROSCOPY	LABELED	TRAIN
1471-2105-10-229-1.jpg	GSCR	TRAIN	clef13	2013/train/GSCR/1471-2105-10-229-1.jpg	OTHER	LABELED	TRAIN
1475-2875-8-57-1-3.jpg	GNCP	TRAIN	clef16	2016/train/GNCP/1475-2875-8-57-1-3.jpg	OTHER	LABELED	TRAIN
1472-6874-9-24-1.jpg	GFLO	TRAIN	clef13	2013/train/GFLO/1472-6874-9-24-1.jpg	GRAPHICS	LABELED	TRAIN
PMC5030368_gr3.png	DRCT	TRAIN	openi	OPENI_CT/PMC5030368_gr3.png	ORGANISMS	LABELED	TRAIN
1471-2202-11-24-1-12.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-11-24-1-12.jpg	GRAPHICS	LABELED	TRAIN
1423-0127-16-88-1-1.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1423-0127-16-88-1-1.jpg	MICROSCOPY	LABELED	TRAIN
1478-7547-8-1-1.jpg	GFLO	TRAIN	clef13	2013/train/GFLO/1478-7547-8-1-1.jpg	GRAPHICS	LABELED	TRAIN
gb-2009-10-10-r107-1-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/gb-2009-10-10-r107-1-4.jpg	GRAPHICS	LABELED	TRAIN
PMC4647198_10.1177_2151458515605565-fig3.png	DRMR	TRAIN	openi	OPENI_MRI/PMC4647198_10.1177_2151458515605565-fig3.png	ORGANISMS	LABELED	TRAIN
ar2379-1-3.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/ar2379-1-3.jpg	OTHER	LABELED	TRAIN
1757-1626-3-2-4.jpg	DVEN	TRAIN	clef13	2013/train/DVEN/1757-1626-3-2-4.jpg	ORGANISMS	LABELED	TRAIN
1748-717X-6-103-3-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1748-717X-6-103-3-4.jpg	GRAPHICS	LABELED	TRAIN
1477-7800-3-26-1.jpg	DVDM	TRAIN	clef13	2013/train/DVDM/1477-7800-3-26-1.jpg	ORGANISMS	LABELED	TRAIN
1471-2482-6-9-5.jpg	DRCT	TRAIN	clef13	2013/train/DRCT/1471-2482-6-9-5.jpg	ORGANISMS	LABELED	TRAIN
1471-2121-9-35-3-1.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2121-9-35-3-1.jpg	MICROSCOPY	LABELED	TRAIN
1471-2105-11-S6-S15-1.jpg	GSYS	TRAIN	clef13	2013/train/GSYS/1471-2105-11-S6-S15-1.jpg	OTHER	LABELED	TRAIN
1752-1947-2-282-1.jpg	DVDM	TRAIN	clef13	2013/train/DVDM/1752-1947-2-282-1.jpg	ORGANISMS	LABELED	TRAIN
1752-1947-5-151-1-4.jpg	DVDM	TRAIN	clef16	2016/train/DVDM/1752-1947-5-151-1-4.jpg	ORGANISMS	LABELED	TRAIN
1476-072X-10-45-11-4.jpg	GNCP	TRAIN	clef16	2016/train/GNCP/1476-072X-10-45-11-4.jpg	OTHER	LABELED	TRAIN
1743-422X-5-2-2-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1743-422X-5-2-2-5.jpg	GRAPHICS	LABELED	TRAIN
1471-2105-11-529-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2105-11-529-3-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2105-10-157-2-4.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-2-4.jpg	MOLECULAR	LABELED	TRAIN
1471-2350-9-42-3.jpg	GGEN	TRAIN	clef13	2013/train/GGEN/1471-2350-9-42-3.jpg	MOLECULAR	LABELED	TRAIN
PMC3539461_medscimonit-17-10-CS113-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC3539461_medscimonit-17-10-CS113-g002.png	ORGANISMS	LABELED	TRAIN
1471-2199-10-5-2-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-10-5-2-3.jpg	GRAPHICS	LABELED	TRAIN
1471-2156-6-50-4-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2156-6-50-4-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2091-12-1-3-2.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2091-12-1-3-2.jpg	EXPERIMENTAL	LABELED	TRAIN
PMC3675245_13244_2013_240_Fig16_HTML.png	DRMR	TRAIN	openi	OPENI_MRI/PMC3675245_13244_2013_240_Fig16_HTML.png	ORGANISMS	LABELED	TRAIN
1471-2202-5-30-5-8.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-5-30-5-8.jpg	GRAPHICS	LABELED	TRAIN
1742-4690-7-71-4-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1742-4690-7-71-4-6.jpg	GRAPHICS	LABELED	TRAIN
1472-6750-5-21-4.jpg	GGEL	TRAIN	clef13	2013/train/GGEL/1472-6750-5-21-4.jpg	EXPERIMENTAL	LABELED	TRAIN
1472-6882-10-24-6-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1472-6882-10-24-6-3.jpg	MICROSCOPY	LABELED	TRAIN
1471-2318-10-43-2-1.jpg	DVDM	TRAIN	clef16	2016/train/DVDM/1471-2318-10-43-2-1.jpg	ORGANISMS	LABELED	TRAIN
1476-4598-9-160-4-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1476-4598-9-160-4-3.jpg	GRAPHICS	LABELED	TRAIN
1477-3155-6-13-2.jpg	DMTR	TRAIN	clef13	2013/train/DMTR/1477-3155-6-13-2.jpg	MICROSCOPY	LABELED	TRAIN
1475-2867-6-22-3-4.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1475-2867-6-22-3-4.jpg	EXPERIMENTAL	LABELED	TRAIN
1756-3305-3-103-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1756-3305-3-103-1-2.jpg	GRAPHICS	LABELED	TRAIN
1743-422X-3-3-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1743-422X-3-3-1-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2156-8-36-2-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2156-8-36-2-6.jpg	GRAPHICS	LABELED	TRAIN
1471-2105-7-388-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2105-7-388-5-2.jpg	GRAPHICS	LABELED	TRAIN
1742-2094-5-22-2-2.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1742-2094-5-22-2-2.jpg	MOLECULAR	LABELED	TRAIN
gb-2011-12-2-r15-4-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/gb-2011-12-2-r15-4-1.jpg	GRAPHICS	LABELED	TRAIN
1471-2148-7-229-1-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2148-7-229-1-5.jpg	GRAPHICS	LABELED	TRAIN
PMC5295572_cr-06-324-g004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295572_cr-06-324-g004.png	ORGANISMS	LABELED	TRAIN
1744-8069-6-37-1-3.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1744-8069-6-37-1-3.jpg	MICROSCOPY	LABELED	TRAIN
PMC3477554_CRIM2012-357502.004.png	DRCT	TRAIN	openi	OPENI_CT/PMC3477554_CRIM2012-357502.004.png	ORGANISMS	LABELED	TRAIN
PMC4830459_rjw055f01.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4830459_rjw055f01.png	ORGANISMS	LABELED	TRAIN
1471-2105-7-460-1-1.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-7-460-1-1.jpg	MOLECULAR	LABELED	TRAIN
bcr1520-1.jpg	GSYS	TRAIN	clef13	2013/train/GSYS/bcr1520-1.jpg	OTHER	LABELED	TRAIN
1465-9921-12-111-2-3.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1465-9921-12-111-2-3.jpg	MICROSCOPY	LABELED	TRAIN
1471-2164-5-20-5-1.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/1471-2164-5-20-5-1.jpg	OTHER	LABELED	TRAIN
1471-2105-11-193-5-1.jpg	GCHE	TRAIN	clef16	2016/train/GCHE/1471-2105-11-193-5-1.jpg	MOLECULAR	LABELED	TRAIN
1742-7622-6-5-2-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1742-7622-6-5-2-2.jpg	GRAPHICS	LABELED	TRAIN
1472-6882-10-80-6-4.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1472-6882-10-80-6-4.jpg	MICROSCOPY	LABELED	TRAIN
1471-2180-10-287-3-2.jpg	DMTR	TRAIN	clef16	2016/train/DMTR/1471-2180-10-287-3-2.jpg	MICROSCOPY	LABELED	TRAIN
1471-2164-7-206-1.jpg	GFLO	TRAIN	clef13	2013/train/GFLO/1471-2164-7-206-1.jpg	GRAPHICS	LABELED	TRAIN
1471-2202-11-138-2-5.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2202-11-138-2-5.jpg	MICROSCOPY	LABELED	TRAIN
1757-1626-0002-0000008329-001.jpg	GNCP	TRAIN	clef13	2013/train/GNCP/1757-1626-0002-0000008329-001.jpg	OTHER	LABELED	TRAIN
1471-2105-12-38-5-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2105-12-38-5-4.jpg	GRAPHICS	LABELED	TRAIN
PMC4830155_IJABMR-6-137-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4830155_IJABMR-6-137-g003.png	ORGANISMS	LABELED	TRAIN
1471-2407-8-294-4-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2407-8-294-4-4.jpg	GRAPHICS	LABELED	TRAIN
1477-3155-9-55-7.jpg	GCHE	TRAIN	clef13	2013/train/GCHE/1477-3155-9-55-7.jpg	MOLECULAR	LABELED	TRAIN
1475-925X-1-5-7.jpg	DSEC	TRAIN	clef13	2013/train/DSEC/1475-925X-1-5-7.jpg	GRAPHICS	LABELED	TRAIN
1471-2334-6-139-3.jpg	DVDM	TRAIN	clef13	2013/train/DVDM/1471-2334-6-139-3.jpg	ORGANISMS	LABELED	TRAIN
1471-2334-9-5-3-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2334-9-5-3-2.jpg	GRAPHICS	LABELED	TRAIN
1757-1626-0002-0000007528-003.jpg	DRMR	TRAIN	clef13	2013/train/DRMR/1757-1626-0002-0000007528-003.jpg	ORGANISMS	LABELED	TRAIN
1471-2202-8-55-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2202-8-55-3-1.jpg	GRAPHICS	LABELED	TRAIN
1748-717X-5-38-1.jpg	DVDM	TRAIN	clef13	2013/train/DVDM/1748-717X-5-38-1.jpg	ORGANISMS	LABELED	TRAIN
1741-7007-5-38-1-2.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/1741-7007-5-38-1-2.jpg	OTHER	LABELED	TRAIN
1532-429X-10-43-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1532-429X-10-43-1-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2229-10-61-3-1.jpg	GGEL	TRAIN	clef16	2016/train/GGEL/1471-2229-10-61-3-1.jpg	EXPERIMENTAL	LABELED	TRAIN
1472-6807-9-13-3.jpg	GTAB	TRAIN	clef13	2013/train/GTAB/1472-6807-9-13-3.jpg	OTHER	LABELED	TRAIN
PMC3921642_gr3.png	DRCT	TRAIN	openi	OPENI_CT/PMC3921642_gr3.png	ORGANISMS	LABELED	TRAIN
1471-2229-10-287-5-4.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2229-10-287-5-4.jpg	MICROSCOPY	LABELED	TRAIN
1471-2199-11-10-5-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-11-10-5-4.jpg	GRAPHICS	LABELED	TRAIN
1471-2164-7-274-4-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2164-7-274-4-5.jpg	GRAPHICS	LABELED	TRAIN
1750-1172-5-33-1-2.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1750-1172-5-33-1-2.jpg	MICROSCOPY	LABELED	TRAIN
DRP2010-285392.002.jpg	DVDM	TRAIN	clef13	2013/train/DVDM/DRP2010-285392.002.jpg	ORGANISMS	LABELED	TRAIN
1475-925X-6-41-4-5.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1475-925X-6-41-4-5.jpg	GRAPHICS	LABELED	TRAIN
1758-2555-2-10-1.jpg	DRMR	TRAIN	clef13	2013/train/DRMR/1758-2555-2-10-1.jpg	ORGANISMS	LABELED	TRAIN
1742-2094-7-18-2-1.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1742-2094-7-18-2-1.jpg	MICROSCOPY	LABELED	TRAIN
PMC1654154_1477-7819-4-78-1.png	DRCT	TRAIN	openi	OPENI_CT/PMC1654154_1477-7819-4-78-1.png	ORGANISMS	LABELED	TRAIN
1471-2091-11-46-3.jpg	GGEL	TRAIN	clef13	2013/train/GGEL/1471-2091-11-46-3.jpg	EXPERIMENTAL	LABELED	TRAIN
1471-213X-10-7-5-14.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-213X-10-7-5-14.jpg	MICROSCOPY	LABELED	TRAIN
1752-0509-4-78-3-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1752-0509-4-78-3-1.jpg	GRAPHICS	LABELED	TRAIN
1475-2859-9-50-5-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1475-2859-9-50-5-2.jpg	GRAPHICS	LABELED	TRAIN
11373_2007_9226_Fig1_HTML-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/11373_2007_9226_Fig1_HTML-2.jpg	MICROSCOPY	LABELED	TRAIN
PMC3920411_gr1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3920411_gr1.png	ORGANISMS	LABELED	TRAIN
PMC4122560_tcrm-10-583Fig1-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4122560_tcrm-10-583Fig1-2.png	ORGANISMS	LABELED	TRAIN
1752-0509-1-11-5-1.jpg	GFLO	TRAIN	clef16	2016/train/GFLO/1752-0509-1-11-5-1.jpg	GRAPHICS	LABELED	TRAIN
PMC4831264_2186-3326-74-0181-g007.png	DRMR	TRAIN	openi	OPENI_MRI/PMC4831264_2186-3326-74-0181-g007.png	ORGANISMS	LABELED	TRAIN
1471-2121-10-43-5-2.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2121-10-43-5-2.jpg	MICROSCOPY	LABELED	TRAIN
1471-2199-12-35-1-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2199-12-35-1-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2105-10-254-5-4.jpg	GTAB	TRAIN	clef16	2016/train/GTAB/1471-2105-10-254-5-4.jpg	OTHER	LABELED	TRAIN
PMC4554126_medi-94-e1190-g001-9.png		TRAIN	openi	OPENI_OTHER/PMC4554126_medi-94-e1190-g001-9.png	OTHER	LABELED	TRAIN
1756-9966-30-42-2.jpg	GGEL	TRAIN	clef13	2013/train/GGEL/1756-9966-30-42-2.jpg	EXPERIMENTAL	LABELED	TRAIN
1743-422X-7-310-3-6.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1743-422X-7-310-3-6.jpg	GRAPHICS	LABELED	TRAIN
1476-9255-7-17-7-2.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1476-9255-7-17-7-2.jpg	MICROSCOPY	LABELED	TRAIN
1479-5876-8-94-2-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1479-5876-8-94-2-4.jpg	GRAPHICS	LABELED	TRAIN
PMC5034086_ijcpd-04-240-g004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5034086_ijcpd-04-240-g004.png	ORGANISMS	LABELED	TRAIN
1472-6793-6-2-7-6.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1472-6793-6-2-7-6.jpg	MICROSCOPY	LABELED	TRAIN
1471-2121-8-26-1-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2121-8-26-1-3.jpg	GRAPHICS	LABELED	TRAIN
1471-2407-9-175-3-2.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1471-2407-9-175-3-2.jpg	MICROSCOPY	LABELED	TRAIN
PMC3368162_AOP2012-508534.002.png	DRMR	TRAIN	openi	OPENI_MRI/PMC3368162_AOP2012-508534.002.png	ORGANISMS	LABELED	TRAIN
1752-0509-4-68-1-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1752-0509-4-68-1-1.jpg	MOLECULAR	LABELED	TRAIN
1471-244X-11-141-3-4.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-244X-11-141-3-4.jpg	GRAPHICS	LABELED	TRAIN
1471-2148-6-12-1.jpg	GGEN	TRAIN	clef13	2013/train/GGEN/1471-2148-6-12-1.jpg	MOLECULAR	LABELED	TRAIN
1471-2202-7-54-4-3.jpg	DMFL	TRAIN	clef16	2016/train/DMFL/1471-2202-7-54-4-3.jpg	MICROSCOPY	LABELED	TRAIN
1465-9921-11-99-5-3.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1465-9921-11-99-5-3.jpg	MICROSCOPY	LABELED	TRAIN
1471-2407-10-524-2-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2407-10-524-2-1.jpg	GRAPHICS	LABELED	TRAIN
1757-1626-0002-0000007029-003-3.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1757-1626-0002-0000007029-003-3.jpg	MICROSCOPY	LABELED	TRAIN
1475-2859-8-24-6-2.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1475-2859-8-24-6-2.jpg	GRAPHICS	LABELED	TRAIN
1471-2229-3-6-2-3.jpg	DMEL	TRAIN	clef16	2016/train/DMEL/1471-2229-3-6-2-3.jpg	MICROSCOPY	LABELED	TRAIN
1471-2164-8-48-4-3.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1471-2164-8-48-4-3.jpg	GRAPHICS	LABELED	TRAIN
PMC3569897_tre-02-94-542-1-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC3569897_tre-02-94-542-1-g001.png	ORGANISMS	LABELED	TRAIN
1465-9921-7-68-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/1465-9921-7-68-1-1.jpg	GRAPHICS	LABELED	TRAIN
gb-2010-11-6-r65-1-1.jpg	GFIG	TRAIN	clef16	2016/train/GFIG/gb-2010-11-6-r65-1-1.jpg	GRAPHICS	LABELED	TRAIN
1756-9966-28-47-3.jpg	GTAB	TRAIN	clef13	2013/train/GTAB/1756-9966-28-47-3.jpg	OTHER	LABELED	TRAIN
1742-4690-6-107-6-7.jpg	DMLI	TRAIN	clef16	2016/train/DMLI/1742-4690-6-107-6-7.jpg	MICROSCOPY	LABELED	TRAIN
PMC3213034_1752-1947-5-529-3-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3213034_1752-1947-5-529-3-1.png	ORGANISMS	LABELED	TRAIN
