1471-2105-8-299-6-3,GTAB
1471-2105-8-359-3-1,GFIG
1471-2105-8-359-3-2,GFIG
1471-2105-8-359-3-3,GFIG
1471-2105-8-373-1-1,GFIG
1471-2105-8-373-1-2,GFIG
1471-2105-8-373-4-1,GFIG
1471-2105-8-373-4-2,GFIG
1471-2105-8-408-4-1,GFIG
1471-2105-8-408-4-2,GFIG
1471-2105-8-421-6-1,GFIG
1471-2105-8-421-6-2,GFIG
1471-2105-8-421-6-3,GFIG
1471-2105-8-421-6-4,GFIG
1471-2105-8-421-6-5,GFIG
1471-2105-8-421-6-6,GFIG
1471-2105-8-470-4-1,D3DR
1471-2105-8-470-4-2,D3DR
1471-2105-8-476-2-1,GFIG
1471-2105-8-476-2-2,GFIG
1471-2105-8-476-2-3,GHDR
1471-2105-8-476-2-4,GFIG
1471-2105-8-476-2-5,GHDR
1471-2105-8-487-1-1,GSCR
1471-2105-8-487-1-2,GSCR
1471-2105-8-487-1-3,GSCR
1471-2105-8-67-4-1,GFIG
1471-2105-8-67-4-2,GFIG
1471-2105-8-67-4-3,GFIG
1471-2105-8-67-4-4,GFIG
1471-2105-8-67-4-5,GFIG
1471-2105-8-67-4-6,GFIG
1471-2105-8-85-3-1,GFIG
1471-2105-8-85-3-2,GFIG
1471-2105-8-S2-S12-1-1,GFIG
1471-2105-8-S2-S12-1-2,GFIG
1471-2105-8-S3-S6-7-1,GSCR
1471-2105-8-S3-S6-7-2,GSCR
1471-2105-8-S4-S5-2-1,GFIG
1471-2105-8-S4-S5-2-2,GFIG
1471-2105-8-S7-S20-11-1,DSEM
1471-2105-8-S7-S20-11-2,DSEM
1471-2105-8-S7-S20-11-3,DSEM
1471-2105-9-111-2-1,GFIG
1471-2105-9-111-2-2,GFIG
1471-2105-9-111-3-1,GFIG
1471-2105-9-111-3-2,GFIG
1471-2105-9-111-4-1,GFIG
1471-2105-9-111-4-2,GFIG
1471-2105-9-17-3-1,D3DR
1471-2105-9-17-3-2,D3DR
1471-2105-9-220-6-1,GFIG
1471-2105-9-220-6-2,GFIG
1471-2105-9-232-2-1,GGEN
1471-2105-9-232-2-2,GGEN
1471-2105-9-232-2-3,GGEN
1471-2105-9-232-2-4,GGEN
1471-2105-9-275-2-1,GFIG
1471-2105-9-275-2-2,GFIG
1471-2105-9-275-2-3,GFIG
1471-2105-9-275-2-4,GFIG
1471-2105-9-294-2-1,GSYS
1471-2105-9-294-2-2,GFIG
1471-2105-9-294-9-1,GFIG
1471-2105-9-294-9-2,GFIG
1471-2105-9-29-5-1,GFIG
1471-2105-9-29-5-2,GFIG
1471-2105-9-29-5-3,GFIG
1471-2105-9-29-5-4,GFIG
1471-2105-9-29-5-5,GFIG
1471-2105-9-425-8-1,GFIG
1471-2105-9-425-8-2,GFIG
1471-2105-9-425-8-3,GFIG
1471-2105-9-425-8-4,GFIG
1471-2105-9-425-8-5,GFIG
1471-2105-9-441-6-1,GFIG
1471-2105-9-441-6-2,GFIG
1471-2105-9-467-3-1,GFIG
1471-2105-9-467-3-2,GFIG
1471-2105-9-486-1-1,GFIG
1471-2105-9-486-1-2,GFIG
1471-2105-9-486-1-3,GFIG
1471-2105-9-486-1-4,GFIG
1471-2105-9-486-1-5,GFIG
1471-2105-9-486-1-6,GFIG
1471-2105-9-486-1-7,GFIG
1471-2105-9-487-4-1,GFIG
1471-2105-9-487-4-2,GFIG
1471-2105-9-489-1-1,GFIG
1471-2105-9-489-1-2,GFIG
1471-2105-9-489-1-3,GFIG
1471-2105-9-530-5-1,GTAB
1471-2105-9-530-5-2,GSCR
1471-2105-9-530-5-3,GTAB
1471-2105-9-530-5-4,GSCR
1471-2105-9-533-2-1,GFIG
1471-2105-9-533-2-2,GFIG
1471-2105-9-533-2-3,GFIG
1471-2105-9-58-4-1,GFIG
1471-2105-9-58-4-2,GFIG
1471-2105-9-58-4-3,GFIG
1471-2105-9-S6-S8-1-1,GFIG
1471-2105-9-S6-S8-1-2,GFIG
1471-2121-10-10-3-1,GFIG
1471-2121-10-10-3-2,GGEL
1471-2121-10-10-3-3,GGEL
1471-2121-10-27-2-1,GGEL
1471-2121-10-27-2-2,GGEL
1471-2121-10-27-2-3,GGEL
1471-2121-10-27-2-4,GGEL
1471-2121-10-42-1-1,GFIG
1471-2121-10-42-1-2,GFIG
1471-2121-10-43-5-1,DMFL
1471-2121-10-43-5-2,DMFL
1471-2121-10-43-5-3,DMFL
1471-2121-10-43-5-4,DMFL
1471-2121-10-63-4-1,DMFL
1471-2121-10-63-4-2,DMFL
1471-2121-10-63-4-3,DMFL
1471-2121-10-63-4-4,DMFL
1471-2121-10-63-4-5,DMFL
1471-2121-10-63-4-6,DMFL
1471-2121-10-65-6-1,GFIG
1471-2121-10-65-6-2,GFIG
1471-2121-10-65-6-3,GFIG
1471-2121-11-60-6-10,DMFL
1471-2121-11-60-6-11,DMFL
1471-2121-11-60-6-12,DMFL
1471-2121-11-60-6-13,DMFL
1471-2121-11-60-6-14,DMFL
1471-2121-11-60-6-15,DMFL
1471-2121-11-60-6-16,DMFL
1471-2121-11-60-6-1,GFIG
1471-2121-11-60-6-2,DMFL
1471-2121-11-60-6-3,GGEN
1471-2121-11-60-6-4,DMFL
1471-2121-11-60-6-5,DMFL
1471-2121-11-60-6-6,DMFL
1471-2121-11-60-6-7,DMFL
1471-2121-11-60-6-8,DMFL
1471-2121-11-60-6-9,DMFL
1471-2121-11-93-3-1,GFIG
1471-2121-11-93-3-2,GFIG
1471-2121-11-93-3-3,GFIG
1471-2121-11-93-3-4,GFIG
1471-2121-12-10-1-1,GFIG
1471-2121-12-10-1-2,GFIG
1471-2121-12-10-1-3,GFIG
1471-2121-12-10-1-4,GFIG
1471-2121-12-10-1-5,GFIG
1471-2121-2-16-8-1,GGEL
1471-2121-2-16-8-2,GFIG
1471-2121-3-7-2-1,DMEL
1471-2121-3-7-2-2,DMTR
1471-2121-3-7-2-3,DMEL
1471-2121-4-2-5-1,DMEL
1471-2121-4-2-5-2,DMEL
1471-2121-5-12-9-1,DMTR
1471-2121-5-12-9-2,DMFL
1471-2121-5-12-9-3,DMFL
1471-2121-5-12-9-4,DMTR
1471-2121-5-12-9-5,DMFL
1471-2121-5-12-9-6,DMFL
1471-2121-5-32-10-1,DMFL
1471-2121-5-32-10-2,DMTR
1471-2121-5-35-11-1,GFIG
1471-2121-5-35-11-2,GFIG
1471-2121-5-35-11-3,GFIG
1471-2121-5-35-11-4,GFIG
1471-2121-5-40-2-1,GGEL
1471-2121-5-40-2-2,GFIG
1471-2121-6-12-5-1,GFIG
1471-2121-6-12-5-2,GMAT
1471-2121-6-12-5-3,GFIG
1471-2121-6-12-5-4,GFIG
1471-2121-6-12-5-5,GFIG
1471-2121-6-13-10-1,GFIG
1471-2121-6-13-10-2,GFIG
1471-2121-6-13-7-1,GFIG
1471-2121-6-13-7-2,GFIG
1471-2121-6-13-7-3,GFIG
1471-2121-6-13-7-4,GFIG
1471-2121-6-17-5-1,DMFL
1471-2121-6-17-5-2,DMFL
1471-2121-6-17-5-3,DMFL
1471-2121-6-17-5-4,DMFL
1471-2121-6-17-5-5,DMFL
1471-2121-6-17-5-6,DMFL
1471-2121-6-17-5-7,DMFL
1471-2121-6-17-5-8,DMFL
1471-2121-6-17-5-9,DMFL
1471-2121-7-16-4-1,GGEL
1471-2121-7-16-4-2,GFIG
1471-2121-7-16-4-3,GFIG
1471-2121-7-16-4-4,GFIG
1471-2121-7-28-2-1,DMFL
1471-2121-7-28-2-2,DMFL
1471-2121-7-28-2-3,DMFL
1471-2121-7-28-2-4,DMFL
1471-2121-7-28-2-5,DMFL
1471-2121-7-28-2-6,DMFL
1471-2121-7-38-4-1,GFIG
1471-2121-7-38-4-2,GFIG
1471-2121-7-38-4-3,GFIG
1471-2121-7-38-4-4,GFIG
1471-2121-7-38-4-5,GFIG
1471-2121-7-38-4-6,GFIG
1471-2121-7-38-4-7,GFIG
1471-2121-7-38-4-8,GFIG
1471-2121-7-38-4-9,GFIG
1471-2121-8-22-2-1,DMFL
1471-2121-8-22-2-2,DMFL
1471-2121-8-22-2-3,DMFL
1471-2121-8-22-2-4,DMFL
1471-2121-8-22-7-1,DMFL
1471-2121-8-22-7-2,DMFL
1471-2121-8-22-7-3,DMFL
1471-2121-8-22-7-4,DMFL
1471-2121-8-22-7-5,DMFL
1471-2121-8-22-7-6,DMFL
1471-2121-8-26-1-1,GFIG
1471-2121-8-26-1-2,GFIG
1471-2121-8-26-1-3,GFIG
1471-2121-8-26-1-4,GFIG
1471-2121-8-26-3-1,GFIG
1471-2121-8-26-3-2,GSCR
1471-2121-8-40-5-1,GHDR
1471-2121-8-40-5-2,GFIG
1471-2121-8-40-5-3,GFIG
1471-2121-8-40-5-4,GFIG
1471-2121-8-8-8-1,DMEL
1471-2121-8-8-8-2,DMFL
1471-2121-8-8-8-3,DMFL
1471-2121-8-8-8-4,DMFL
1471-2121-9-10-10-1,DMFL
1471-2121-9-10-10-2,DMFL
1471-2121-9-10-10-3,DMTR
1471-2121-9-10-10-4,DMFL
1471-2121-9-10-8-1,DMFL
1471-2121-9-10-8-2,DMFL
1471-2121-9-10-8-3,DMFL
1471-2121-9-10-8-4,DMFL
1471-2121-9-10-8-5,DMFL
1471-2121-9-10-8-6,DMFL
1471-2121-9-1-3-1,DMEL
1471-2121-9-1-3-2,DMEL
1471-2121-9-1-3-3,DMEL
1471-2121-9-1-3-4,DMFL
1471-2121-9-1-3-5,DMLI
1471-2121-9-1-3-6,DMLI
1471-2121-9-1-4-1,DMFL
1471-2121-9-1-4-2,DMFL
1471-2121-9-1-4-3,DMLI
1471-2121-9-1-4-4,DMFL
1471-2121-9-1-4-5,DMFL
1471-2121-9-1-4-6,DMFL
1471-2121-9-1-4-7,DMFL
1471-2121-9-1-4-8,DMFL
1471-2121-9-1-5-1,DMEL
1471-2121-9-1-5-2,DMEL
1471-2121-9-1-5-3,DMFL
1471-2121-9-1-5-4,DMFL
1471-2121-9-1-5-5,DMFL
1471-2121-9-1-5-6,DMFL
1471-2121-9-1-5-7,DMFL
1471-2121-9-1-5-8,DMEL
1471-2121-9-1-5-9,DMFL
1471-2121-9-26-1-10,DMLI
1471-2121-9-26-1-11,DMTR
1471-2121-9-26-1-12,DMEL
1471-2121-9-26-1-13,DMTR
1471-2121-9-26-1-14,DMEL
1471-2121-9-26-1-15,DMEL
1471-2121-9-26-1-1,DMEL
1471-2121-9-26-1-2,DMEL
1471-2121-9-26-1-3,DMLI
1471-2121-9-26-1-4,DMTR
1471-2121-9-26-1-5,DMLI
1471-2121-9-26-1-6,GFIG
1471-2121-9-26-1-7,DMTR
1471-2121-9-26-1-8,DMTR
1471-2121-9-26-1-9,GFIG
1471-2121-9-26-2-1,DMEL
1471-2121-9-26-2-2,DMEL
1471-2121-9-26-2-3,DMTR
1471-2121-9-26-2-4,GFIG
1471-2121-9-26-2-5,GFIG
1471-2121-9-26-2-6,GFIG
1471-2121-9-26-3-1,GGEL
1471-2121-9-26-3-2,GFIG
1471-2121-9-26-3-3,GFIG
1471-2121-9-26-5-1,GGEL
1471-2121-9-26-5-2,GGEL
1471-2121-9-28-3-1,DMFL
1471-2121-9-28-3-2,DMFL
1471-2121-9-28-3-3,DMFL
1471-2121-9-28-3-4,DMFL
1471-2121-9-28-3-5,DMFL
1471-2121-9-28-3-6,DMFL
1471-2121-9-35-3-1,DMEL
1471-2121-9-35-3-2,DMEL
1471-2121-9-35-3-3,DMEL
1471-2121-9-52-2-1,GFIG
1471-2121-9-52-2-2,GFIG
1471-2121-9-52-2-3,GFIG
1471-2121-9-52-2-4,GFIG
1471-2121-9-56-4-1,DMFL
1471-2121-9-56-4-2,DMFL
1471-2121-9-56-4-3,DMFL
1471-2121-9-56-4-4,DMFL
1471-2121-9-56-4-5,DMFL
1471-2121-9-56-4-6,DMFL
1471-2121-9-56-4-7,GFIG
1471-213X-10-100-4-1,DMLI
1471-213X-10-100-4-2,DMLI
1471-213X-10-100-4-3,DMLI
1471-213X-10-100-4-4,DMLI
1471-213X-10-100-4-5,DMLI
1471-213X-10-100-4-6,DMLI
1471-213X-10-100-4-7,DMLI
1471-213X-10-100-4-8,DMLI
1471-213X-10-102-1-1,GFIG
1471-213X-10-102-1-2,GGEL
1471-213X-10-102-1-3,GSYS
1471-213X-10-102-1-4,GGEL
1471-213X-10-102-1-5,GFIG
1471-213X-10-103-5-1,DMFL
1471-213X-10-103-5-2,DMFL
1471-213X-10-103-5-3,DMFL
1471-213X-10-103-5-4,DMFL
1471-213X-10-103-6-1,DMFL
1471-213X-10-103-6-2,DMFL
1471-213X-10-103-6-3,DMFL
1471-213X-10-103-6-4,DMFL
1471-213X-10-103-6-5,GSYS
1471-213X-10-103-6-6,GSYS
1471-213X-10-117-8-1,DMLI
1471-213X-10-117-8-2,DMLI
1471-213X-10-117-8-3,DMLI
1471-213X-10-117-8-4,DMLI
1471-213X-10-117-8-5,DMLI
1471-213X-10-1-5-10,DMLI
1471-213X-10-1-5-11,DMLI
1471-213X-10-1-5-12,DMLI
1471-213X-10-1-5-13,DMLI
1471-213X-10-1-5-14,DMLI
1471-213X-10-1-5-15,DMLI
1471-213X-10-1-5-1,DMLI
1471-213X-10-1-5-2,DMLI
1471-213X-10-1-5-3,DMLI
1471-213X-10-1-5-4,DMLI
1471-213X-10-1-5-5,DMLI
1471-213X-10-1-5-6,DMLI
1471-213X-10-15-7-1,DMLI
1471-213X-10-15-7-2,DMLI
1471-213X-10-15-7-3,DMLI
1471-213X-10-15-7-4,DMLI
1471-213X-10-15-7-5,DMLI
1471-213X-10-15-7-6,DMLI
1471-213X-10-15-7-7,DMLI
1471-213X-10-15-7-8,DMLI
1471-213X-10-15-7-9,DMLI
1471-213X-10-1-5-7,DMLI
1471-213X-10-1-5-8,DMLI
1471-213X-10-1-5-9,DMLI
1471-213X-10-7-5-10,DMLI
1471-213X-10-7-5-11,DMLI
1471-213X-10-7-5-12,DMLI
1471-213X-10-7-5-13,DMLI
1471-213X-10-7-5-14,DMLI
1471-213X-10-7-5-1,DMLI
1471-213X-10-7-5-2,DMLI
1471-213X-10-7-5-3,DMLI
1471-213X-10-7-5-4,DMLI
1471-213X-10-7-5-5,DMLI
1471-213X-10-7-5-6,DMLI
1471-213X-10-7-5-7,DMLI
1471-213X-10-7-5-8,DMLI
1471-213X-10-7-5-9,DMLI
1471-213X-10-86-7-1,DMFL
1471-213X-10-86-7-2,DMFL
1471-213X-10-86-7-3,DMFL
1471-213X-10-86-7-4,DMFL
1471-213X-10-86-7-5,DMFL
1471-213X-10-86-7-6,DMFL
1471-213X-10-86-7-7,DMFL
1471-213X-10-86-7-8,DMFL
1471-213X-10-86-7-9,DMFL
1471-213X-11-25-4-1,GGEN
1471-213X-11-25-4-2,GFIG
1471-213X-11-27-2-1,DMLI
1471-213X-11-27-2-2,DMLI
1471-213X-11-27-2-3,DMLI
1471-213X-11-27-2-4,DMLI
1471-213X-11-27-2-5,DMLI
1471-213X-11-27-2-6,DMLI
1471-213X-11-27-2-7,DMLI
1471-213X-11-27-2-8,DMLI
1471-213X-11-27-2-9,DMLI
1471-213X-4-3-1-1,DMEL
1471-213X-4-3-1-2,GHDR
1471-213X-4-3-1-3,DMEL
1471-213X-4-3-1-4,GHDR
1471-213X-4-3-1-5,DMEL
1471-213X-4-3-1-6,GHDR
1471-213X-5-15-5-1,DMFL
1471-213X-5-15-5-2,DMFL
1471-213X-5-15-5-3,DMFL
1471-213X-5-15-5-4,DMFL
1471-213X-5-15-5-5,DMFL
1471-213X-5-15-5-6,DMFL
1471-213X-5-15-5-7,DMFL
1471-213X-5-15-5-8,DMFL
1471-213X-5-15-5-9,DMFL
1471-213X-6-35-4-1,GFIG
1471-213X-6-35-4-2,GFIG
1471-213X-6-35-4-3,GFIG
1471-213X-6-35-4-4,GFIG
1471-213X-6-6-7-1,DMLI
1471-213X-6-6-7-2,DMLI
1471-213X-6-6-7-3,DMLI
1471-213X-6-6-7-4,DMLI
1471-213X-6-6-7-5,DMLI
1471-213X-6-6-7-6,DMLI
1471-213X-6-6-7-7,DMLI
1471-213X-7-113-4-10,DMFL
1471-213X-7-113-4-11,DMTR
1471-213X-7-113-4-12,DRCO
1471-213X-7-113-4-13,DMFL
1471-213X-7-113-4-14,DMFL
1471-213X-7-113-4-15,DMTR
1471-213X-7-113-4-16,DMFL
1471-213X-7-113-4-1,DMFL
1471-213X-7-113-4-2,DMFL
1471-213X-7-113-4-3,DMTR
1471-213X-7-113-4-4,DMFL
1471-213X-7-113-4-5,DMFL
1471-213X-7-113-4-6,DMFL
1471-213X-7-113-4-7,DMTR
1471-213X-7-113-4-8,DMFL
1471-213X-7-113-4-9,DMFL
1471-213X-7-33-2-1,DMFL
1471-213X-7-33-2-2,DMFL
1471-213X-7-33-2-3,DMFL
1471-213X-7-33-2-4,GFIG
1471-213X-7-3-4-1,DMTR
1471-213X-7-3-4-2,DMTR
1471-213X-7-3-4-3,DMTR
1471-213X-7-3-4-4,DMTR
1471-213X-7-3-4-5,DMEL
1471-213X-7-3-4-6,DMTR
1471-213X-7-4-4-1,DMLI
1471-213X-7-4-4-2,DMLI
1471-213X-7-4-4-3,DMLI
1471-213X-7-4-4-4,DMLI
1471-213X-7-4-4-5,DMLI
1471-213X-7-4-9-1,GGEN
1471-213X-7-4-9-2,GFIG
1471-213X-7-61-4-1,GSYS
1471-213X-7-61-4-2,GSYS
1471-213X-7-61-4-3,DMTR
1471-213X-7-61-4-4,DMFL
1471-213X-7-61-4-5,DMFL
1471-213X-7-61-4-6,GHDR
1471-213X-7-61-4-7,DMFL
1471-213X-7-61-4-8,GHDR
1471-213X-7-61-4-9,DMFL
1471-213X-7-7-2-1,DMLI
1471-213X-7-7-2-2,DMEL
1471-213X-7-7-2-3,DMEL
1471-213X-7-7-2-4,DMEL
1471-213X-7-7-2-5,D3DR
1471-213X-7-7-2-6,GFIG
1471-213X-8-103-1-1,DMLI
1471-213X-8-103-1-2,DMLI
1471-213X-8-103-1-3,DMLI
1471-213X-8-103-1-4,DMLI
1471-213X-8-103-1-5,DMLI
1471-213X-8-103-1-6,DMLI
1471-213X-8-2-7-1,DMFL
1471-213X-8-2-7-2,DMFL
1471-213X-8-2-7-3,DMLI
1471-213X-8-2-7-4,DMLI
1471-213X-8-2-7-5,DMFL
1471-213X-8-2-7-6,DMFL
1471-213X-8-54-3-1,DMTR
1471-213X-8-54-3-2,DMTR
1471-213X-8-54-3-3,DMTR
1471-213X-8-54-3-4,DMTR
1471-213X-8-56-5-1,DMLI
1471-213X-8-56-5-2,DMLI
1471-213X-8-56-5-3,DMFL
1471-213X-8-56-5-4,DMFL
1471-213X-8-56-5-5,DMLI
1471-213X-8-56-5-6,DMLI
1471-213X-8-65-10-1,DMTR
1471-213X-8-65-10-2,DMTR
1471-213X-8-65-10-3,DMTR
1471-213X-8-65-10-4,DMTR
1471-213X-8-65-10-5,DMTR
1471-213X-8-65-10-6,DMTR
1471-213X-8-65-3-1,DMLI
1471-213X-8-65-3-2,DMLI
1471-213X-8-65-3-3,DMLI
1471-213X-8-65-3-4,DMLI
1471-213X-8-65-3-5,GFIG
1471-213X-9-17-5-1,DMLI
1471-213X-9-17-5-2,DMLI
1471-213X-9-17-5-3,DMLI
1471-213X-9-17-5-4,DMLI
1471-213X-9-17-5-5,DMLI
1471-213X-9-17-5-6,DMLI
1471-213X-9-17-5-7,DMLI
1471-213X-9-59-4-1,DMLI
1471-213X-9-59-4-2,DMLI
1471-213X-9-59-4-3,DMLI
1471-213X-9-59-4-4,DMLI
1471-213X-9-59-4-5,DMLI
1471-213X-9-59-4-6,DMLI
1471-213X-9-59-4-7,DMLI
1471-213X-9-59-4-8,DMLI
1471-213X-9-59-7-1,DMLI
1471-213X-9-59-7-2,DMLI
1471-213X-9-59-7-3,DMLI
1471-213X-9-59-7-4,DMLI
1471-213X-9-59-7-5,DMLI
1471-213X-9-59-7-6,DMLI
1471-213X-9-60-5-10,DMFL
1471-213X-9-60-5-11,DMFL
1471-213X-9-60-5-12,DMTR
1471-213X-9-60-5-13,DMFL
1471-213X-9-60-5-14,DMFL
1471-213X-9-60-5-15,DMFL
1471-213X-9-60-5-16,DMFL
1471-213X-9-60-5-17,DMFL
1471-213X-9-60-5-18,DMFL
1471-213X-9-60-5-19,DMFL
1471-213X-9-60-5-1,DMFL
1471-213X-9-60-5-2,DMFL
1471-213X-9-60-5-3,DMFL
1471-213X-9-60-5-4,DMFL
1471-213X-9-60-5-5,DMTR
1471-213X-9-60-5-6,DMFL
1471-213X-9-60-5-7,DMFL
1471-213X-9-60-5-8,DMTR
1471-213X-9-60-5-9,DMFL
1471-213X-9-71-5-1,DMFL
1471-213X-9-71-5-2,DMFL
1471-213X-9-71-5-3,DMLI
1471-2148-11-21-2-1,GGEN
1471-2148-11-21-2-2,GGEN
1471-2148-11-23-4-1,GFIG
1471-2148-11-23-4-2,GSYS
1471-2148-3-12-2-1,GFIG
1471-2148-3-12-2-2,GFIG
1471-2148-4-19-2-1,GFIG
1471-2148-4-19-2-2,GFIG
1471-2148-4-19-2-3,GFIG
1471-2148-4-19-2-4,GFIG
1471-2148-5-68-4-1,GGEN
1471-2148-5-68-4-2,GGEN
1471-2148-5-68-4-3,GGEN
1471-2148-5-68-4-4,GGEN
1471-2148-6-103-2-1,GFIG
1471-2148-6-103-2-2,GSYS
1471-2148-6-103-2-3,GGEL
1471-2148-7-110-5-1,GFIG
1471-2148-7-110-5-2,GFIG
1471-2148-7-110-5-3,GFIG
1471-2148-7-112-2-1,GGEN
1471-2148-7-112-2-2,GGEN
1471-2148-7-15-4-1,GFIG
1471-2148-7-15-4-2,GFIG
1471-2148-7-160-3-1,GGEN
1471-2148-7-160-3-2,DMLI
1471-2148-7-160-3-3,DMLI
1471-2148-7-160-3-4,DMLI
1471-2148-7-160-3-5,DMLI
1471-2148-7-160-4-1,GGEN
1471-2148-7-160-4-2,GGEN
1471-2148-7-160-4-3,DMLI
1471-2148-7-160-4-4,DMLI
1471-2148-7-160-4-5,DMLI
1471-2148-7-160-4-6,DMLI
1471-2148-7-160-7-1,GGEN
1471-2148-7-160-7-2,DMLI
1471-2148-7-160-7-3,DMLI
1471-2148-7-160-7-4,DMLI
1471-2148-7-160-7-5,DMLI
1471-2148-7-160-7-6,DMLI
1471-2148-7-160-7-7,DMLI
1471-2148-7-217-1-1,GFIG
1471-2148-7-217-1-2,GFIG
1471-2148-7-217-1-3,GFIG
1471-2148-7-229-1-1,GFIG
1471-2148-7-229-1-2,GFIG
1471-2148-7-229-1-3,GFIG
1471-2148-7-229-1-4,GFIG
1471-2148-7-229-1-5,GFIG
1471-2148-7-229-1-6,GFIG
1471-2148-7-229-1-7,GFIG
1471-2148-7-229-1-8,GFIG
1471-2148-7-229-1-9,GFIG
1471-2148-7-65-1-1,GFIG
1471-2148-7-65-1-2,GFIG
1471-2148-7-65-1-3,GFIG
1471-2148-7-65-1-4,GFIG
1471-2148-7-65-1-5,GFIG
1471-2148-7-65-1-6,GFIG
1471-2148-7-65-1-7,GFIG
1471-2148-7-65-1-8,GFIG
1471-2148-8-120-5-1,DMLI
1471-2148-8-120-5-2,DMLI
1471-2148-8-120-5-3,DMLI
1471-2148-8-120-5-4,DMLI
1471-2148-8-120-5-5,DMLI
1471-2148-8-120-5-6,DMLI
1471-2148-8-150-6-1,GFIG
1471-2148-8-150-6-2,GFIG
1471-2148-8-188-4-1,GFIG
1471-2148-8-188-4-2,GFIG
1471-2148-8-188-4-3,GFIG
1471-2148-8-188-4-4,GFIG
1471-2148-8-290-2-1,D3DR
1471-2148-8-290-2-2,D3DR
1471-2148-8-302-2-1,GGEL
1471-2148-8-302-2-2,GGEL
1471-2148-8-302-2-3,GGEL
1471-2148-8-36-3-1,GSYS
1471-2148-8-36-3-2,GGEL
1471-2148-8-56-5-1,GNCP
1471-2148-8-56-5-2,DMTR
1471-2148-8-56-5-3,GNCP
1471-2148-9-101-6-1,GGEN
1471-2148-9-101-6-2,GGEN
1471-2148-9-101-6-3,GGEN
1471-2148-9-16-3-1,GFIG
1471-2148-9-16-3-2,GFIG
1471-2148-9-16-3-3,GFIG
1471-2148-9-16-3-4,GFIG
1471-2148-9-270-2-1,DMFL
1471-2148-9-270-2-2,DMFL
1471-2148-9-270-2-3,DMTR
1471-2148-9-270-2-4,DMFL
1471-2148-9-270-2-5,DMFL
1471-2148-9-270-2-6,DMTR
1471-2148-9-270-2-7,DMFL
1471-2148-9-270-2-8,DMFL
1471-2148-9-270-2-9,DMTR
1471-2148-9-280-2-1,GGEN
1471-2148-9-280-2-2,GGEN
1471-2148-9-280-2-3,GGEN
1471-2148-9-280-2-4,GGEN
1471-2148-9-280-2-5,GGEN
1471-2148-9-280-2-6,GGEN
1471-2156-10-45-1-1,GFIG
1471-2156-10-45-1-2,GFIG
1471-2156-10-45-1-3,GTAB
1471-2156-10-45-1-4,GTAB
1471-2156-6-44-5-1,GFIG
1471-2156-6-44-5-2,GFIG
1471-2156-6-44-5-3,GFIG
1471-2156-6-50-4-10,GFIG
1471-2156-6-50-4-11,GFIG
1471-2156-6-50-4-12,GFIG
1471-2156-6-50-4-1,GFIG
1471-2156-6-50-4-2,GFIG
1471-2156-6-50-4-3,GFIG
1471-2156-6-50-4-4,GFIG
1471-2156-6-50-4-5,GFIG
1471-2156-6-50-4-6,GFIG
1471-2156-6-50-4-7,GFIG
1471-2156-6-50-4-8,GFIG
1471-2156-6-50-4-9,GFIG
1471-2156-6-S1-S27-1-1,GFIG
1471-2156-6-S1-S27-1-2,GFIG
1471-2156-6-S1-S27-1-3,GFIG
1471-2156-6-S1-S27-1-4,GFIG
1471-2156-6-S1-S27-1-5,GFIG
1471-2156-6-S1-S27-1-6,GFIG
1471-2156-6-S1-S85-3-1,GFIG
1471-2156-6-S1-S85-3-2,GFIG
1471-2156-6-S1-S85-3-3,GFIG
1471-2156-6-S1-S85-3-4,GFIG
1471-2156-6-S1-S85-3-5,GFIG
1471-2156-6-S1-S85-3-6,GFIG
1471-2156-7-19-3-1,GFIG
1471-2156-7-19-3-2,GFIG
1471-2156-7-19-3-3,GFIG
1471-2156-7-19-3-4,GFIG
1471-2156-7-38-3-1,GGEN
1471-2156-7-38-3-2,GFIG
1471-2156-7-38-3-3,GGEN
1471-2156-7-38-3-4,GGEN
1471-2156-7-38-3-5,GFIG
1471-2156-7-38-3-6,GGEN
1471-2156-7-38-3-7,GGEN
1471-2156-7-38-3-8,GGEN
1471-2156-7-38-3-9,GGEN
1471-2156-8-34-4-1,GFIG
1471-2156-8-34-4-2,GFIG
1471-2156-8-34-4-3,GFIG
1471-2156-8-36-2-1,GFIG
1471-2156-8-36-2-2,GFIG
1471-2156-8-36-2-3,GFIG
1471-2156-8-36-2-4,GFIG
1471-2156-8-36-2-5,GFIG
1471-2156-8-36-2-6,GFIG
1471-2156-8-36-3-1,GFIG
1471-2156-8-36-3-2,GFIG
1471-2156-8-36-3-3,GFIG
1471-2156-8-36-3-4,GFIG
1471-2156-8-45-2-1,DVOR
1471-2156-8-45-2-2,DVOR
1471-2156-8-45-2-3,DVOR
1471-2156-8-45-2-4,DVOR
1471-2156-8-45-2-5,DVOR
1471-2156-8-45-2-6,DVOR
1471-2156-8-45-3-1,GFIG
1471-2156-8-45-3-2,GFIG
1471-2156-8-45-3-3,GFIG
1471-2156-8-45-3-4,GFIG
1471-2156-9-68-2-1,GFIG
1471-2156-9-68-2-2,GGEN
1471-2156-9-68-2-3,GGEN
1471-2156-9-68-2-4,GGEN
1471-2156-9-83-1-1,GSYS
1471-2156-9-83-1-2,GFIG
1471-2164-10-105-1-1,GFIG
1471-2164-10-105-1-2,GSYS
1471-2164-10-105-1-3,GFIG
1471-2164-10-201-2-1,GGEL
