img	modality	set	source	img_path	higher_modality	caption	split_set	target
1471-2202-10-28-1-6.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-10-28-1-6.jpg	MICROSCOPY	Micrographs showing expression of the transcription factor YB-1 in the rat, macaque and human brain (A-H) . (A) Image displaying hippocampal YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thin section of an adult rat's hippocampus (DG = dentate gyrus, H = hilus of the dentate gyrus, CA = cornu ammonis formation). (B) Representative example of YB-1 expression in the piriform cortex (layer I-III) of an adult rat. Note, that the expression of YB-1 is predominantly related to cells in the layer III of the piriform cortex. (C) Image showing YB-1 expressing granule cells of the dentate gyrus and YB-1 expressing cells in the hilar (H) subregion of the hippocampus of an adult rat. (D) Image displaying YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thick section of the parahippocampal cortex (PHC) of a rat. YB-1 expression appears throughout all layers of the cortex. (E) Image displaying YB-1 expression visualized by a DAB-staining method in a 40  Î¼ m thick section of a macaque's parahippocampal cortex (PHC). In this image YB-1 appears to be stronger expressed as in the rat's brain due to the relative thickness of this section in comparison to the thinner sections of the rat. (F) Image displaying YB-1 expression visualized by a DAB-staining method in a 3  Î¼ m thin section of a human parahippocampal cortex (PHC). Due to the section thickness of only 3  Î¼ m, YB-1 appears to be less expressed compared to images of the rat's and macaque's brain. (G) Image displaying YB-1 expressing granule cells of the dentate gyrus (DG) as well as YB-1 expressing cells in the hilar (H) subregion and the molecular layer (Mol) of the hippocampal formation in the brain of a macaque. (H) YB-1 expression in the hippocampal CA-1 region of the human brain. A: scale bar = 100  Î¼ m. B-H: scale bar = 20  Î¼ m.	TRAIN	DMTR
1471-2202-10-28-1-7.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-10-28-1-7.jpg	MICROSCOPY	Micrographs showing expression of the transcription factor YB-1 in the rat, macaque and human brain (A-H) . (A) Image displaying hippocampal YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thin section of an adult rat's hippocampus (DG = dentate gyrus, H = hilus of the dentate gyrus, CA = cornu ammonis formation). (B) Representative example of YB-1 expression in the piriform cortex (layer I-III) of an adult rat. Note, that the expression of YB-1 is predominantly related to cells in the layer III of the piriform cortex. (C) Image showing YB-1 expressing granule cells of the dentate gyrus and YB-1 expressing cells in the hilar (H) subregion of the hippocampus of an adult rat. (D) Image displaying YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thick section of the parahippocampal cortex (PHC) of a rat. YB-1 expression appears throughout all layers of the cortex. (E) Image displaying YB-1 expression visualized by a DAB-staining method in a 40  Î¼ m thick section of a macaque's parahippocampal cortex (PHC). In this image YB-1 appears to be stronger expressed as in the rat's brain due to the relative thickness of this section in comparison to the thinner sections of the rat. (F) Image displaying YB-1 expression visualized by a DAB-staining method in a 3  Î¼ m thin section of a human parahippocampal cortex (PHC). Due to the section thickness of only 3  Î¼ m, YB-1 appears to be less expressed compared to images of the rat's and macaque's brain. (G) Image displaying YB-1 expressing granule cells of the dentate gyrus (DG) as well as YB-1 expressing cells in the hilar (H) subregion and the molecular layer (Mol) of the hippocampal formation in the brain of a macaque. (H) YB-1 expression in the hippocampal CA-1 region of the human brain. A: scale bar = 100  Î¼ m. B-H: scale bar = 20  Î¼ m.	TRAIN	DMTR
1471-2202-10-28-1-8.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-10-28-1-8.jpg	MICROSCOPY	Micrographs showing expression of the transcription factor YB-1 in the rat, macaque and human brain (A-H) . (A) Image displaying hippocampal YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thin section of an adult rat's hippocampus (DG = dentate gyrus, H = hilus of the dentate gyrus, CA = cornu ammonis formation). (B) Representative example of YB-1 expression in the piriform cortex (layer I-III) of an adult rat. Note, that the expression of YB-1 is predominantly related to cells in the layer III of the piriform cortex. (C) Image showing YB-1 expressing granule cells of the dentate gyrus and YB-1 expressing cells in the hilar (H) subregion of the hippocampus of an adult rat. (D) Image displaying YB-1 expression visualized by a DAB-staining method in a 14  Î¼ m thick section of the parahippocampal cortex (PHC) of a rat. YB-1 expression appears throughout all layers of the cortex. (E) Image displaying YB-1 expression visualized by a DAB-staining method in a 40  Î¼ m thick section of a macaque's parahippocampal cortex (PHC). In this image YB-1 appears to be stronger expressed as in the rat's brain due to the relative thickness of this section in comparison to the thinner sections of the rat. (F) Image displaying YB-1 expression visualized by a DAB-staining method in a 3  Î¼ m thin section of a human parahippocampal cortex (PHC). Due to the section thickness of only 3  Î¼ m, YB-1 appears to be less expressed compared to images of the rat's and macaque's brain. (G) Image displaying YB-1 expressing granule cells of the dentate gyrus (DG) as well as YB-1 expressing cells in the hilar (H) subregion and the molecular layer (Mol) of the hippocampal formation in the brain of a macaque. (H) YB-1 expression in the hippocampal CA-1 region of the human brain. A: scale bar = 100  Î¼ m. B-H: scale bar = 20  Î¼ m.	VAL	DMTR
1471-2202-10-28-3-2.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-10-28-3-2.jpg	MICROSCOPY	Analysis of neural YB-1 expression in the hippocampal hilus . Data are given as neural density (mean  Â±  SEM). Significant differences to controls are indicated by an asterisk. One way analysis of variance indicated that groups differ significantly (p = 0.0044). (A) Analysis of the hilar density of YB-1 reactive neurons two (n = 2), four (n = 6) or eight hours (n = 7) after status epilepticus did not show significant differences to controls (n = 8) (in all cases p  >  0.05). In contrast, the neural density of YB-1 expressing cells was decreased 48 hours (n = 6) after status epilepticus (p = 0.0017). (B) Representative image of the dentate hilus (H) of a control rat. (C) Representative image of the dentate hilus (H) of a rat 48 hours after status epilepticus. Note the tremendous decrease in YB-1 expressing hilar neurons. (DG = dentate gyrus). Scale bar = 100  Î¼ m.,	TRAIN	DMTR
1471-2202-10-28-3-3.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-10-28-3-3.jpg	MICROSCOPY	Analysis of neural YB-1 expression in the hippocampal hilus . Data are given as neural density (mean  Â±  SEM). Significant differences to controls are indicated by an asterisk. One way analysis of variance indicated that groups differ significantly (p = 0.0044). (A) Analysis of the hilar density of YB-1 reactive neurons two (n = 2), four (n = 6) or eight hours (n = 7) after status epilepticus did not show significant differences to controls (n = 8) (in all cases p  >  0.05). In contrast, the neural density of YB-1 expressing cells was decreased 48 hours (n = 6) after status epilepticus (p = 0.0017). (B) Representative image of the dentate hilus (H) of a control rat. (C) Representative image of the dentate hilus (H) of a rat 48 hours after status epilepticus. Note the tremendous decrease in YB-1 expressing hilar neurons. (DG = dentate gyrus). Scale bar = 100  Î¼ m.,	TRAIN	DMTR
1471-2202-10-30-5-1.jpg	DMEL	TRAIN	clef16	subfigure-classification/2016/train/DMEL/1471-2202-10-30-5-1.jpg	MICROSCOPY	mPer2  mutation increased in vitro neural stem/progenitor cell proliferation and differentiation . (A-C) Representative neurosphere morphologies and size categories for DG of adult P45 WT and  Per2 Brm1  mice. (C) Spheres were categorized into 3 size groups: (1) 50 ï¿½ï¿½ 100  Î¼ m, (2) 100 ï¿½ï¿½ 150  Î¼ m and (3) > 150  Î¼ m in diameter. Data were obtained from three independent experiments and are expressed as mean  Â±  SEM (***p  <  0,001 and *p  <  0,05 were analyzed by student's  t -test). (D-F) Differentiating adult NSC cultures for 5 days in vitro on poly-L-ornithin and laminin immunostained for  Î² -III tubulin (Tuj1, red) and DAPI (blue). Increased percentage of neurons was obtained for  Per2 Brdm1  differentiated neurospheres as compared to WT (D). Results are expressed as mean  Â±  SEM (n = 3 independent experiments, *p  <  0,05 analyzed by student's  t -test). Scale bar in A = 100  Î¼ m for A-B and 50  Î¼ m for E-F.,	TRAIN	DMEL
1471-2202-10-30-5-2.jpg	DMEL	TRAIN	clef16	subfigure-classification/2016/train/DMEL/1471-2202-10-30-5-2.jpg	MICROSCOPY	mPer2  mutation increased in vitro neural stem/progenitor cell proliferation and differentiation . (A-C) Representative neurosphere morphologies and size categories for DG of adult P45 WT and  Per2 Brm1  mice. (C) Spheres were categorized into 3 size groups: (1) 50 ï¿½ï¿½ 100  Î¼ m, (2) 100 ï¿½ï¿½ 150  Î¼ m and (3) > 150  Î¼ m in diameter. Data were obtained from three independent experiments and are expressed as mean  Â±  SEM (***p  <  0,001 and *p  <  0,05 were analyzed by student's  t -test). (D-F) Differentiating adult NSC cultures for 5 days in vitro on poly-L-ornithin and laminin immunostained for  Î² -III tubulin (Tuj1, red) and DAPI (blue). Increased percentage of neurons was obtained for  Per2 Brdm1  differentiated neurospheres as compared to WT (D). Results are expressed as mean  Â±  SEM (n = 3 independent experiments, *p  <  0,05 analyzed by student's  t -test). Scale bar in A = 100  Î¼ m for A-B and 50  Î¼ m for E-F.,	VAL	DMEL
1471-2202-10-30-5-5.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-10-30-5-5.jpg	MICROSCOPY	mPer2  mutation increased in vitro neural stem/progenitor cell proliferation and differentiation . (A-C) Representative neurosphere morphologies and size categories for DG of adult P45 WT and  Per2 Brm1  mice. (C) Spheres were categorized into 3 size groups: (1) 50 ï¿½ï¿½ 100  Î¼ m, (2) 100 ï¿½ï¿½ 150  Î¼ m and (3) > 150  Î¼ m in diameter. Data were obtained from three independent experiments and are expressed as mean  Â±  SEM (***p  <  0,001 and *p  <  0,05 were analyzed by student's  t -test). (D-F) Differentiating adult NSC cultures for 5 days in vitro on poly-L-ornithin and laminin immunostained for  Î² -III tubulin (Tuj1, red) and DAPI (blue). Increased percentage of neurons was obtained for  Per2 Brdm1  differentiated neurospheres as compared to WT (D). Results are expressed as mean  Â±  SEM (n = 3 independent experiments, *p  <  0,05 analyzed by student's  t -test). Scale bar in A = 100  Î¼ m for A-B and 50  Î¼ m for E-F.,	TRAIN	DMFL
1471-2202-10-30-5-6.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-10-30-5-6.jpg	MICROSCOPY	mPer2  mutation increased in vitro neural stem/progenitor cell proliferation and differentiation . (A-C) Representative neurosphere morphologies and size categories for DG of adult P45 WT and  Per2 Brm1  mice. (C) Spheres were categorized into 3 size groups: (1) 50 ï¿½ï¿½ 100  Î¼ m, (2) 100 ï¿½ï¿½ 150  Î¼ m and (3) > 150  Î¼ m in diameter. Data were obtained from three independent experiments and are expressed as mean  Â±  SEM (***p  <  0,001 and *p  <  0,05 were analyzed by student's  t -test). (D-F) Differentiating adult NSC cultures for 5 days in vitro on poly-L-ornithin and laminin immunostained for  Î² -III tubulin (Tuj1, red) and DAPI (blue). Increased percentage of neurons was obtained for  Per2 Brdm1  differentiated neurospheres as compared to WT (D). Results are expressed as mean  Â±  SEM (n = 3 independent experiments, *p  <  0,05 analyzed by student's  t -test). Scale bar in A = 100  Î¼ m for A-B and 50  Î¼ m for E-F.,	VAL	DMFL
1471-2202-11-121-5-1.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-121-5-1.jpg	MICROSCOPY	Immunohistochemistry using an amyloid-pre-absorbed anti- Chlamydia pneumoniae  antibody . Panels A-D illustrate anti- C. pneumoniae  immunoreactivity (red) in frontal AD tissue. The antibody for detection of  C. pneumoniae  is a mouse monoclonal  C. pneumoniae  antibody (Table 1, #3). Panel A illustrates the extent of anti- C. pneumoniae  immunoreactivity with the non-pre-absorbed antibody. Panel B shows the extent of immunolabeling on the tissue when labeled with the 1-40 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-40 peptide). Panels C and D (higher power of panel C) show the extent of immunolabeling on the tissue when labeled with the 1-42 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-42 peptide). Size bar for panels A-C = 50  Î¼ m and panel D = 20  Î¼ m.	TRAIN	DMLI
1471-2202-11-121-5-2.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-121-5-2.jpg	MICROSCOPY	Immunohistochemistry using an amyloid-pre-absorbed anti- Chlamydia pneumoniae  antibody . Panels A-D illustrate anti- C. pneumoniae  immunoreactivity (red) in frontal AD tissue. The antibody for detection of  C. pneumoniae  is a mouse monoclonal  C. pneumoniae  antibody (Table 1, #3). Panel A illustrates the extent of anti- C. pneumoniae  immunoreactivity with the non-pre-absorbed antibody. Panel B shows the extent of immunolabeling on the tissue when labeled with the 1-40 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-40 peptide). Panels C and D (higher power of panel C) show the extent of immunolabeling on the tissue when labeled with the 1-42 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-42 peptide). Size bar for panels A-C = 50  Î¼ m and panel D = 20  Î¼ m.	TRAIN	DMLI
1471-2202-11-121-5-3.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-121-5-3.jpg	MICROSCOPY	Immunohistochemistry using an amyloid-pre-absorbed anti- Chlamydia pneumoniae  antibody . Panels A-D illustrate anti- C. pneumoniae  immunoreactivity (red) in frontal AD tissue. The antibody for detection of  C. pneumoniae  is a mouse monoclonal  C. pneumoniae  antibody (Table 1, #3). Panel A illustrates the extent of anti- C. pneumoniae  immunoreactivity with the non-pre-absorbed antibody. Panel B shows the extent of immunolabeling on the tissue when labeled with the 1-40 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-40 peptide). Panels C and D (higher power of panel C) show the extent of immunolabeling on the tissue when labeled with the 1-42 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-42 peptide). Size bar for panels A-C = 50  Î¼ m and panel D = 20  Î¼ m.	TRAIN	DMLI
1471-2202-11-121-5-4.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-121-5-4.jpg	MICROSCOPY	Immunohistochemistry using an amyloid-pre-absorbed anti- Chlamydia pneumoniae  antibody . Panels A-D illustrate anti- C. pneumoniae  immunoreactivity (red) in frontal AD tissue. The antibody for detection of  C. pneumoniae  is a mouse monoclonal  C. pneumoniae  antibody (Table 1, #3). Panel A illustrates the extent of anti- C. pneumoniae  immunoreactivity with the non-pre-absorbed antibody. Panel B shows the extent of immunolabeling on the tissue when labeled with the 1-40 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-40 peptide). Panels C and D (higher power of panel C) show the extent of immunolabeling on the tissue when labeled with the 1-42 pre-absorbed antibody (pre-absorbed against  > 10 molar excess Sigma amyloid A Î² 1-42 peptide). Size bar for panels A-C = 50  Î¼ m and panel D = 20  Î¼ m.	TRAIN	DMLI
1471-2202-11-138-2-10.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-138-2-10.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMLI
1471-2202-11-138-2-4.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-138-2-4.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMLI
1471-2202-11-138-2-5.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-138-2-5.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMLI
1471-2202-11-138-2-6.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-11-138-2-6.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMFL
1471-2202-11-138-2-7.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-11-138-2-7.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMFL
1471-2202-11-138-2-8.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-11-138-2-8.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	TRAIN	DMFL
1471-2202-11-138-2-9.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-138-2-9.jpg	MICROSCOPY	Localization of transplanted cells and in situ proliferation at the infarct border in experimental model . (A-C) are images of coronal cerebral slices showing the impact of occlusion 6 hours post-occlusion, with the infarct appearing as pale area marked with broken line. Hematoxylin and eosin (H.E.) stain illustrates loss of relatively large cells and infiltration of small cells at the border of the infarct (D). Paired cellular profiles are seen peripheral to the infarct border or the infarct penumbra (E). At low magnification, a large number of transplanted bone marrow cells pre-labeled by PKH26 (red fluorescence) are present in the infarct penumbra 7 days post lesion (F). The labeled cells are small and may occur in cluster (G). No fluorescent cells exist in the cerebral cortex of mice received vehicle infusion (H). In situ cell division reflected by immunoreactivity of proliferating cell nuclear antigen (PCNA) occurs predominantly at the infarct border (I) and penumbra (J), appearing as brown immunoreactive nuclei in hematoxylin counter-stained section.	VAL	DMLI
1471-2202-11-26-6-1.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-11-26-6-1.jpg	MICROSCOPY	Neurons from  Pax6 -/-  ES cell lines remain viable and continue to elaborate processes after 16 Days in culture . (A) Wild-type wtMM4 cells and (B)  Pax6 -/-  cells from the SeyD1 and (C) SeyD2 lines labeled for  Î² -III-tubulin (green) and GFAP (red), with TOPRO-3 counterstaining (blue). Cells derived from all three ES cell lines are viable and have continued to make elaborate processes.	TRAIN	DMFL
1471-2202-11-26-6-2.jpg	DMLI	TRAIN	clef16	subfigure-classification/2016/train/DMLI/1471-2202-11-26-6-2.jpg	MICROSCOPY	Neurons from  Pax6 -/-  ES cell lines remain viable and continue to elaborate processes after 16 Days in culture . (A) Wild-type wtMM4 cells and (B)  Pax6 -/-  cells from the SeyD1 and (C) SeyD2 lines labeled for  Î² -III-tubulin (green) and GFAP (red), with TOPRO-3 counterstaining (blue). Cells derived from all three ES cell lines are viable and have continued to make elaborate processes.	TRAIN	DMLI
1471-2202-11-26-6-3.jpg	DMFL	TRAIN	clef16	subfigure-classification/2016/train/DMFL/1471-2202-11-26-6-3.jpg	MICROSCOPY	Neurons from  Pax6 -/-  ES cell lines remain viable and continue to elaborate processes after 16 Days in culture . (A) Wild-type wtMM4 cells and (B)  Pax6 -/-  cells from the SeyD1 and (C) SeyD2 lines labeled for  Î² -III-tubulin (green) and GFAP (red), with TOPRO-3 counterstaining (blue). Cells derived from all three ES cell lines are viable and have continued to make elaborate processes.	TRAIN	DMFL
1471-2202-1-1-4-1.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-1-1-4-1.jpg	MICROSCOPY	Immunoreactivity observed in the lamina I of the rat dorsal horn after dermenkephalin stimulation. In ( a ) and ( b ) after 15 minutes under dermenkephalin stimulation, labelled axons (A) or dendrites (D) were observed. Dense immunoreactive zones (arrowheads) were associated with invagination of the plasma membrane. In ( c ) and ( d ), after 30 minutes stimulation, immunoreactivity was found in the cytoplasm of the neurites. Labelling was associated with large vesicles close to the plasma membrane ( c ). Labelled microtubules were also found ( d ). Scale bars = 500 nm.	TRAIN	DMTR
1471-2202-1-1-4-2.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-1-1-4-2.jpg	MICROSCOPY	Immunoreactivity observed in the lamina I of the rat dorsal horn after dermenkephalin stimulation. In ( a ) and ( b ) after 15 minutes under dermenkephalin stimulation, labelled axons (A) or dendrites (D) were observed. Dense immunoreactive zones (arrowheads) were associated with invagination of the plasma membrane. In ( c ) and ( d ), after 30 minutes stimulation, immunoreactivity was found in the cytoplasm of the neurites. Labelling was associated with large vesicles close to the plasma membrane ( c ). Labelled microtubules were also found ( d ). Scale bars = 500 nm.	TRAIN	DMTR
1471-2202-1-1-4-3.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-1-1-4-3.jpg	MICROSCOPY	Immunoreactivity observed in the lamina I of the rat dorsal horn after dermenkephalin stimulation. In ( a ) and ( b ) after 15 minutes under dermenkephalin stimulation, labelled axons (A) or dendrites (D) were observed. Dense immunoreactive zones (arrowheads) were associated with invagination of the plasma membrane. In ( c ) and ( d ), after 30 minutes stimulation, immunoreactivity was found in the cytoplasm of the neurites. Labelling was associated with large vesicles close to the plasma membrane ( c ). Labelled microtubules were also found ( d ). Scale bars = 500 nm.	VAL	DMTR
1471-2202-1-1-4-4.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-1-1-4-4.jpg	MICROSCOPY	Immunoreactivity observed in the lamina I of the rat dorsal horn after dermenkephalin stimulation. In ( a ) and ( b ) after 15 minutes under dermenkephalin stimulation, labelled axons (A) or dendrites (D) were observed. Dense immunoreactive zones (arrowheads) were associated with invagination of the plasma membrane. In ( c ) and ( d ), after 30 minutes stimulation, immunoreactivity was found in the cytoplasm of the neurites. Labelling was associated with large vesicles close to the plasma membrane ( c ). Labelled microtubules were also found ( d ). Scale bars = 500 nm.	TRAIN	DMTR
1471-2202-11-78-10-1.jpg	DMEL	TRAIN	clef16	subfigure-classification/2016/train/DMEL/1471-2202-11-78-10-1.jpg	MICROSCOPY	Microphotographies of n-Tyr immunoreactivity in the cortex and nuclei of rat cerebellum rostro-caudal sections . Panels A, E and G: adult rat. Panels B, C, D, F and H: old rat. n-Tyr immunoreactivity can be detected in the Purkinje cells (pc) of adult and old animals (A-D). In the aged animals, n-Tyr-IR glial cells (arrowheads) widely distributed within the white matter (wm) and the three layers of the cerebellar cortex are observed (B, C, F). Some glial cells (arrowheads) showing immunoreactive processes (arrow) surrounding blood vessels (v) were also present in old animals (F). In the adult individuals, n-Tyr-IR glial cells (arrowheads) are detected as well (A, E). Detail of retracted Purkinje cell (pc) apical processes (asterisk) in the aged rat cerebellum (D). Highly marked neurons (nr) and glial cells (arrowheads) are observed in the fastigial nucleus (fg) of old rats (H) but not in adult rats (G). g: granular layer; m: molecular layer; p: Purkinje cells layer. Scale bars: A and B, 200  Î¼ m; C-F, 20  Î¼ m; G and H, 100  Î¼ m.,	TRAIN	DMEL
1471-2202-11-78-10-2.jpg	DMTR	TRAIN	clef16	subfigure-classification/2016/train/DMTR/1471-2202-11-78-10-2.jpg	MICROSCOPY	Microphotographies of n-Tyr immunoreactivity in the cortex and nuclei of rat cerebellum rostro-caudal sections . Panels A, E and G: adult rat. Panels B, C, D, F and H: old rat. n-Tyr immunoreactivity can be detected in the Purkinje cells (pc) of adult and old animals (A-D). In the aged animals, n-Tyr-IR glial cells (arrowheads) widely distributed within the white matter (wm) and the three layers of the cerebellar cortex are observed (B, C, F). Some glial cells (arrowheads) showing immunoreactive processes (arrow) surrounding blood vessels (v) were also present in old animals (F). In the adult individuals, n-Tyr-IR glial cells (arrowheads) are detected as well (A, E). Detail of retracted Purkinje cell (pc) apical processes (asterisk) in the aged rat cerebellum (D). Highly marked neurons (nr) and glial cells (arrowheads) are observed in the fastigial nucleus (fg) of old rats (H) but not in adult rats (G). g: granular layer; m: molecular layer; p: Purkinje cells layer. Scale bars: A and B, 200  Î¼ m; C-F, 20  Î¼ m; G and H, 100  Î¼ m.,	TRAIN	DMTR
