img	modality	set	source	img_path	higher_modality	caption	split_set
1749-799X-6-10-2-9.jpg	x-rays	TRAIN	clef16	2016/train/DRXR/1749-799X-6-10-2-9.jpg	ORGANISMS	Necrosis of the joint cartilage (Waldenstr Ã¶ m disease) of the right hip after cast period . The functional  value of mobility of the affected hip was reached. Reversible clinical range of motion and deformation of both the femoral head and acetabulum were detected. (A and B)-Anteroposterior and frog-leg lateral radiographs of the pelvis made before treatment, showing bilateral chronic SCFE, being moderate slip in the right hip and mild in the left. (C) Anteroposterior roentgenogram of both hips after cast treatment with bilateral leg casts in abduction and an internal rotation. We may observe narrowing and irregularity of the right hip joint with demineralization of the surrounding bone = chondrolysis of the right hip. (D and E) Anteroposterior and frog-leg lateral radiographs of the hips showing closure of the growth-plate in the right hip, further demineralization with obliteration of the joint space and irregularity of the head of the femur and acetabulum and also decrease in cartilage thickness. (F and G) Anteroposterior and frog-leg lateral radiographs observing in the right hip some restoration of cartilage, with irregular contour of the femoral head. (H and I) Anteroposterior and frog-leg lateral radiographs observing in the right hip joint, the articular space is now widened compared to the initials X-rays. The femoral head presents mild deformity and limited range-of-motion in the right hip.	TRAIN
1749-8090-1-40-5-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-1.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	TRAIN
1749-8090-1-40-5-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-2.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	TRAIN
1749-8090-1-40-5-3.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-3.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	VAL
1749-8090-1-40-5-4.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-4.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	TRAIN
1749-8090-1-40-5-5.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-5.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	TRAIN
1749-8090-1-40-5-6.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-1-40-5-6.jpg	ORGANISMS	Magnetic resonance Delay enhancement in short axis views . The sequence shows completely silent delay enhancement images except for the small area of the patch, which is surrounded with normally functioning myocardium. The patient performed magnetic resonance at latest follow-up visit.	VAL
1749-8090-2-18-1-1.jpg	photos	TRAIN	clef16	2016/train/DVEN/1749-8090-2-18-1-1.jpg	ORGANISMS	Intraluminal tracheal tumor causing severe airway obstruction. Note the nice correlation between the virtual endoscopic image and the fiberoptic bronchoscopy performed later, which confirmed the diagnosis of a rare case of hamartoma. On one hand fiberoptic bronchoscopy provides the opportunity of biopsy and gross evaluation of the disease, but on the other hand it lacks the ability to navigate distal to an obstructive lesion, like in this case where virtual endoscopy showed a normally patent tracheobronchial tree distal to the hamartoma (images not included).	TRAIN
1749-8090-6-125-2-1.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1749-8090-6-125-2-1.jpg	ORGANISMS	The Postoperative chest CT scan shows the ascending aortic graft without pseudoaneurysm .,	TRAIN
1749-8090-6-152-1-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1749-8090-6-152-1-1.jpg	ORGANISMS	MRI of the chest, depicting the ascending thoracic aneurysm leading to a tight coarctation of the descending aorta . The Aortogram also delineates similar pathology.	TRAIN
1749-8090-6-152-1-2.jpg	other	TRAIN	clef16	2016/train/DRAN/1749-8090-6-152-1-2.jpg	ORGANISMS	MRI of the chest, depicting the ascending thoracic aneurysm leading to a tight coarctation of the descending aorta . The Aortogram also delineates similar pathology.	TRAIN
1750-2187-3-1-3-7.jpg	other	TRAIN	clef16	2016/train/DRMR/1750-2187-3-1-3-7.jpg	ORGANISMS	Quantification of focal adhesion localization .  A)  CHO-K1 cells were transfected with the empty EGFP vector or GFP N-terminally tagged versions of wild type or FAK mutants. Stably expressing populations were selected and lysed. Twenty-five  Î¼ g of lysate was immunoblotted to examine FAK expression. Endogenous FAK and GFP-FAK are indicated.  B)  CHO-K1 cells stably expressing the EGFP vector alone, or GFP-FAK fusion proteins were plated on fibronectin coated coverslips overnight, then fixed and used for immunofluorescent staining with a GFP antibody. The cells were counterstained with a paxillin antibody to locate focal adhesions. GFP-positive cells were scored for GFP localization at focal adhesions. The data was analyzed using a one-way analysis of variance and the Dunnett post test (* denotes p  <  0.01).  C)  CE cells transfected with GFP-FAK fusion proteins were plated on fibronectin-coated coverslips overnight, then fixed and used for immunofluorescent staining with a GFP antibody. The cells were also stained with a paxillin antibody to facilitate identification of focal adhesions. A second example of GFP-E997A localized to focal adhesion is also shown (lower right panel).	TRAIN
1751-0147-50-5-1-1.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-1.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	TRAIN
1751-0147-50-5-1-2.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-2.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	TRAIN
1751-0147-50-5-1-3.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-3.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	TRAIN
1751-0147-50-5-1-4.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-4.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	TRAIN
1751-0147-50-5-1-5.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-5.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	VAL
1751-0147-50-5-1-6.jpg	photos	TRAIN	clef16	2016/train/DVOR/1751-0147-50-5-1-6.jpg	ORGANISMS	Template for categorizing macroscopical joint lesions in sows . a: Cartilage erosion (arrows) on the medial humeral condyle. b: Cartilage ulceration (arrow) on the medial femoral condyle. c: Cartilage repair (arrow) of the medial femoral condyle d: Marginal osteophytes (arrows) on processus anconeus of ulna. e: Cartilage infoldings (arrow) on the medial femoral condyle. f: Cartilage infoldings on the medial femoral condyle. Cross section of Fig. 2e.,	TRAIN
1751-0147-52-24-3-1.jpg	x-rays	TRAIN	clef16	2016/train/DRXR/1751-0147-52-24-3-1.jpg	ORGANISMS	a. The radiographic examination of the cervical spine in a Dachshund with a surgically confirmed disc extrusion at C4-C5 (white arrow) . Notice the absence of CDVR at C4-C5. b. A T1-weighted sagittal magnetic resonance image of the cervical spinal cord of the Dachshund in 3a . Notice the extent of calcification of the C6-C7 disc (white arrow) compared to the affected disc at C4-C5 (black arrow).,	TRAIN
1751-0147-52-24-3-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1751-0147-52-24-3-2.jpg	ORGANISMS	a. The radiographic examination of the cervical spine in a Dachshund with a surgically confirmed disc extrusion at C4-C5 (white arrow) . Notice the absence of CDVR at C4-C5. b. A T1-weighted sagittal magnetic resonance image of the cervical spinal cord of the Dachshund in 3a . Notice the extent of calcification of the C6-C7 disc (white arrow) compared to the affected disc at C4-C5 (black arrow).,	TRAIN
1752-0509-2-74-6-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-0509-2-74-6-1.jpg	ORGANISMS	In vivo  point resolved (single voxel) MRI spectroscropy . (a) Axial and (b) sagital views of human brain and outlined voxel for MRS. (c)  1 H spectrum with readily visible N-acetylaspartate (NAA) peak. An aberrant NAA peak can be an indicator of brain injury or disease.,	TRAIN
1752-0509-2-74-6-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-0509-2-74-6-2.jpg	ORGANISMS	In vivo  point resolved (single voxel) MRI spectroscropy . (a) Axial and (b) sagital views of human brain and outlined voxel for MRS. (c)  1 H spectrum with readily visible N-acetylaspartate (NAA) peak. An aberrant NAA peak can be an indicator of brain injury or disease.,	TRAIN
1752-1947-0003-0000007073-1-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-0003-0000007073-1-1.jpg	ORGANISMS	Enhanced computed tomography (a; 7 hours after the end of surgery) and T1 fat-suppressed magnetic resonance (b; 3rd postoperative day) axial scans of the neck . The left submandibular gland (arrows) is enlarged, with increased vascularization. The lobular architecture of the gland is conserved and no salivary stones or ductal dilations are evident. A phlegmon is present in the left submandibular space, with obliteration of the fat planes and involvement of the subcutaneous fat. The larynx and trachea are compressed around the tracheal tube (arrowheads) and dislocated to the right side.,	TRAIN
1752-1947-0003-0000007073-1-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-0003-0000007073-1-2.jpg	ORGANISMS	Enhanced computed tomography (a; 7 hours after the end of surgery) and T1 fat-suppressed magnetic resonance (b; 3rd postoperative day) axial scans of the neck . The left submandibular gland (arrows) is enlarged, with increased vascularization. The lobular architecture of the gland is conserved and no salivary stones or ductal dilations are evident. A phlegmon is present in the left submandibular space, with obliteration of the fat planes and involvement of the subcutaneous fat. The larynx and trachea are compressed around the tracheal tube (arrowheads) and dislocated to the right side.,	VAL
1752-1947-1-9-2-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-1-9-2-1.jpg	ORGANISMS	Imaging studies . (a) MRI of pituitary adenoma  ï¿½ï¿½  T1 weighted sagittal MRI of the pituitary gland after intravenous contrast reveals an enlarged gland that is centrally hypoenhancing, with a rim of relative hyper-enhancement at the superior margin. The longest dimension of the pituitary is approximately 2 cm. (b) Composite of CT images of the left kidney, first visit and one year later- Serial contrast media-enhanced CTs of the abdomen demonstrate an enlarging left renal mass. The initial scan (October 2004) demonstrates a solid enhancing mass (white arrow) measuring approximately 2.6 cm. Follow-up CT approximately one year later shows slight enlargement (3.0 cm) (white arrow).,	TRAIN
1752-1947-1-9-2-2.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-9-2-2.jpg	ORGANISMS	Imaging studies . (a) MRI of pituitary adenoma  ï¿½ï¿½  T1 weighted sagittal MRI of the pituitary gland after intravenous contrast reveals an enlarged gland that is centrally hypoenhancing, with a rim of relative hyper-enhancement at the superior margin. The longest dimension of the pituitary is approximately 2 cm. (b) Composite of CT images of the left kidney, first visit and one year later- Serial contrast media-enhanced CTs of the abdomen demonstrate an enlarging left renal mass. The initial scan (October 2004) demonstrates a solid enhancing mass (white arrow) measuring approximately 2.6 cm. Follow-up CT approximately one year later shows slight enlargement (3.0 cm) (white arrow).,	TRAIN
1752-1947-1-9-2-3.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-9-2-3.jpg	ORGANISMS	Imaging studies . (a) MRI of pituitary adenoma  ï¿½ï¿½  T1 weighted sagittal MRI of the pituitary gland after intravenous contrast reveals an enlarged gland that is centrally hypoenhancing, with a rim of relative hyper-enhancement at the superior margin. The longest dimension of the pituitary is approximately 2 cm. (b) Composite of CT images of the left kidney, first visit and one year later- Serial contrast media-enhanced CTs of the abdomen demonstrate an enlarging left renal mass. The initial scan (October 2004) demonstrates a solid enhancing mass (white arrow) measuring approximately 2.6 cm. Follow-up CT approximately one year later shows slight enlargement (3.0 cm) (white arrow).,	TRAIN
1752-1947-1-97-2-1.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-1.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	TRAIN
1752-1947-1-97-2-2.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-2.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	TRAIN
1752-1947-1-97-2-3.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-3.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	TRAIN
1752-1947-1-97-2-4.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-4.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	VAL
1752-1947-1-97-2-5.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-5.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	TRAIN
1752-1947-1-97-2-6.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-1-97-2-6.jpg	ORGANISMS	Consecutive axial computed tomography sections from superior to inferior demonstrating absence of bony nasal structures and paranasal sinuses. A catheter is placed inside the single-blind cavity demonstrating a lack of communication with the pharynx.,	TRAIN
1752-1947-2-193-2-1.jpg	x-rays	TRAIN	clef16	2016/train/DRXR/1752-1947-2-193-2-1.jpg	ORGANISMS	Both the urograffin enema and barium meal confirmed the diagnosis of gastrojejunocolic fistula.  Left: The Urograffin enema demonstrating early contrast filling of the stomach and jejunum. S , stomach;  J , jejunum;  T , transverse colon. Right: The barium meal shows the jejunum and colon simultaneously.	TRAIN
1752-1947-2-238-2-1.jpg	photos	TRAIN	clef16	2016/train/DVOR/1752-1947-2-238-2-1.jpg	ORGANISMS	Macroscopic, histological and ultrastructural assessment of small intestine tissue . (a) Macroscopic picture of the oedematous intestinal wall with multiple submucosal and subserosal cysts. (b) Histological picture of the intestinal mucosa with areactive necrosis. (c) Gram stain of cysts with large rod-shaped bacteria. (d) Electron microscopic picture of a bacterium found in a submucosal cyst.	VAL
1752-1947-2-388-1-1.jpg	x-rays	TRAIN	clef16	2016/train/DRXR/1752-1947-2-388-1-1.jpg	ORGANISMS	A: Abdominal X-ray of the patient showing dilated intestinal loops and air-fluid levels upon admission. B: Histological section demonstrating zones of myofibroblastic reaction and inflammation, H & E    63/. C: Histological section depicting loci of fat necrosis and fibrous tissue infiltration that focally bears a ground-glass appearance, H & E    250/.,	TRAIN
1752-1947-3-71-2-1.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-3-71-2-1.jpg	ORGANISMS	Pre-operative imaging studies of the tumor . Computed tomographic scan of the thorax (A) and respective 3-D image (B) exhibiting a large area of costal and muscular radionecrosis. The pleura was not affected.,	VAL
1752-1947-3-83-1-1.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-3-83-1-1.jpg	ORGANISMS	A) Brain computed tomography scan depicting a large right-sided ischemic region and cerebral edema . B) Abdominal computed tomography scans revealing multiple enlarged lymph nodes and a retroperitoneal mass adjacent to the left psoas muscle.,	TRAIN
1752-1947-3-83-1-2.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-3-83-1-2.jpg	ORGANISMS	A) Brain computed tomography scan depicting a large right-sided ischemic region and cerebral edema . B) Abdominal computed tomography scans revealing multiple enlarged lymph nodes and a retroperitoneal mass adjacent to the left psoas muscle.,	TRAIN
1752-1947-3-9304-3-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-3-9304-3-1.jpg	ORGANISMS	(A) A sagittal T1-weighted magnetic resonance image of the right knee shows a low signal lesion with a maximal diameter of 8 cm at the origin of the medial head of the gastrocnemius muscle .  (B)  A sagittal T2-weighted magnetic resonance image shows a high signal fluid-filled lesion with inner septums and thin outer wall.  (C)  A transverse T2-weighted magnetic resonance image shows a cystic fluid-filled lesion at the postero-medial aspect of the knee joint.,	TRAIN
1752-1947-3-9304-3-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-3-9304-3-2.jpg	ORGANISMS	(A) A sagittal T1-weighted magnetic resonance image of the right knee shows a low signal lesion with a maximal diameter of 8 cm at the origin of the medial head of the gastrocnemius muscle .  (B)  A sagittal T2-weighted magnetic resonance image shows a high signal fluid-filled lesion with inner septums and thin outer wall.  (C)  A transverse T2-weighted magnetic resonance image shows a cystic fluid-filled lesion at the postero-medial aspect of the knee joint.,	TRAIN
1752-1947-3-9304-3-3.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-3-9304-3-3.jpg	ORGANISMS	(A) A sagittal T1-weighted magnetic resonance image of the right knee shows a low signal lesion with a maximal diameter of 8 cm at the origin of the medial head of the gastrocnemius muscle .  (B)  A sagittal T2-weighted magnetic resonance image shows a high signal fluid-filled lesion with inner septums and thin outer wall.  (C)  A transverse T2-weighted magnetic resonance image shows a cystic fluid-filled lesion at the postero-medial aspect of the knee joint.,	TRAIN
1752-1947-4-152-1-1.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-4-152-1-1.jpg	ORGANISMS	Erythematous papules on physical examination . Digital photograph of our patient's right flank demonstrates a cluster of 3 mm erythematous papules. Papules were positive for central ulceration and central spiny growth extensions up to 4 to 5 mm in length. Images captured of lesions on profile (left panel) and close up (right panel).,	TRAIN
1752-1947-4-152-1-2.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-4-152-1-2.jpg	ORGANISMS	Erythematous papules on physical examination . Digital photograph of our patient's right flank demonstrates a cluster of 3 mm erythematous papules. Papules were positive for central ulceration and central spiny growth extensions up to 4 to 5 mm in length. Images captured of lesions on profile (left panel) and close up (right panel).,	TRAIN
1752-1947-4-23-2-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-4-23-2-1.jpg	ORGANISMS	Magnetic resonance imaging scans of the axial, coronal and midline saggital areas show a 6    5    4.5 cm mass of heterogeneous signal intensity, located anterior to the distal sacrum and coccyx (arrows indicate the tumor) .,	TRAIN
1752-1947-4-23-2-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-4-23-2-2.jpg	ORGANISMS	Magnetic resonance imaging scans of the axial, coronal and midline saggital areas show a 6    5    4.5 cm mass of heterogeneous signal intensity, located anterior to the distal sacrum and coccyx (arrows indicate the tumor) .,	TRAIN
1752-1947-4-23-2-3.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-4-23-2-3.jpg	ORGANISMS	Magnetic resonance imaging scans of the axial, coronal and midline saggital areas show a 6    5    4.5 cm mass of heterogeneous signal intensity, located anterior to the distal sacrum and coccyx (arrows indicate the tumor) .,	VAL
1752-1947-4-23-2-4.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-4-23-2-4.jpg	ORGANISMS	Magnetic resonance imaging scans of the axial, coronal and midline saggital areas show a 6    5    4.5 cm mass of heterogeneous signal intensity, located anterior to the distal sacrum and coccyx (arrows indicate the tumor) .,	VAL
1752-1947-4-25-2-2.jpg	mri/ct	TRAIN	clef16	2016/train/DRCT/1752-1947-4-25-2-2.jpg	ORGANISMS	Abdominal computed tomography . Dilated splenic vein with massive splenomegaly was demonstrated by a computed tomography scan.,	TRAIN
1752-1947-4-316-3-1.jpg	other	TRAIN	clef16	2016/train/DRAN/1752-1947-4-316-3-1.jpg	ORGANISMS	Selective angiogram of the left renal artery . A pseudoaneurysm is noted, arising from a branch of the posterior division of the left renal artery, with active extravasation of contrast (dotted circle). Selective catheterisation and embolisation of the bleeding branch was technically not feasible as advancement of the endovascular catheter was not possible beyond the main stem of the posterior branch of the renal artery (arrow).,	TRAIN
1752-1947-4-366-3-1.jpg	photos	TRAIN	clef16	2016/train/DVOR/1752-1947-4-366-3-1.jpg	ORGANISMS	Surgical findings with thoracoscopy . A) The left colon and spleen were identified in the left thoracic cavity under thoracoscopy. No hernia sac was found. B) The left colon and spleen appeared to have herniated through a left posterior diaphragmatic defect, as indicated by the preoperative chest computed tomography. C) The diaphragmatic defect, 5 cm    6 cm in size, had a smooth circular edge and showed gradual expansion at the thoracic wall. D) The defect was closed using a single layer primary closure method with interrupted non-absorbable sutures.	TRAIN
1752-1947-4-366-3-2.jpg	photos	TRAIN	clef16	2016/train/DVOR/1752-1947-4-366-3-2.jpg	ORGANISMS	Surgical findings with thoracoscopy . A) The left colon and spleen were identified in the left thoracic cavity under thoracoscopy. No hernia sac was found. B) The left colon and spleen appeared to have herniated through a left posterior diaphragmatic defect, as indicated by the preoperative chest computed tomography. C) The diaphragmatic defect, 5 cm    6 cm in size, had a smooth circular edge and showed gradual expansion at the thoracic wall. D) The defect was closed using a single layer primary closure method with interrupted non-absorbable sutures.	TRAIN
1752-1947-4-366-3-3.jpg	photos	TRAIN	clef16	2016/train/DVOR/1752-1947-4-366-3-3.jpg	ORGANISMS	Surgical findings with thoracoscopy . A) The left colon and spleen were identified in the left thoracic cavity under thoracoscopy. No hernia sac was found. B) The left colon and spleen appeared to have herniated through a left posterior diaphragmatic defect, as indicated by the preoperative chest computed tomography. C) The diaphragmatic defect, 5 cm    6 cm in size, had a smooth circular edge and showed gradual expansion at the thoracic wall. D) The defect was closed using a single layer primary closure method with interrupted non-absorbable sutures.	TRAIN
1752-1947-4-366-3-4.jpg	photos	TRAIN	clef16	2016/train/DVOR/1752-1947-4-366-3-4.jpg	ORGANISMS	Surgical findings with thoracoscopy . A) The left colon and spleen were identified in the left thoracic cavity under thoracoscopy. No hernia sac was found. B) The left colon and spleen appeared to have herniated through a left posterior diaphragmatic defect, as indicated by the preoperative chest computed tomography. C) The diaphragmatic defect, 5 cm    6 cm in size, had a smooth circular edge and showed gradual expansion at the thoracic wall. D) The defect was closed using a single layer primary closure method with interrupted non-absorbable sutures.	TRAIN
1752-1947-5-106-3-1.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-5-106-3-1.jpg	ORGANISMS	Transverse and Coronal MRI views demonstrating neurofibroma above left femoral neck .,	TRAIN
1752-1947-5-106-3-2.jpg	other	TRAIN	clef16	2016/train/DRMR/1752-1947-5-106-3-2.jpg	ORGANISMS	Transverse and Coronal MRI views demonstrating neurofibroma above left femoral neck .,	TRAIN
1752-1947-5-151-1-1.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-5-151-1-1.jpg	ORGANISMS	Ulcer status at presentation, after standard therapy and following treatment with bosentan .  (A and B)  Wagner grade III heel ulcer on admission showing exposure of the calcaneus with an inflammatory aspect and very limited granulation tissue covered by purulent, fetid exudates.  (C and D)  After three weeks of standard therapy, little improvement was observed, and after five months of conventional local and systemic therapy, the ulcer remained at Wagner grade III, affecting the total posterior face with partial exposure of the calcaneus but sparing the Achilles tendon.  (E)  Notable improvements were observed in the heel ulcer after the initiation of bosentan therapy and two weeks' treatment at a maintenance dose, with marked granulation tissue apparent on the heel.  (F)  Complete healing of the ulcer was observed after a total of 21 weeks of bosentan therapy.	TRAIN
1752-1947-5-151-1-2.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-5-151-1-2.jpg	ORGANISMS	Ulcer status at presentation, after standard therapy and following treatment with bosentan .  (A and B)  Wagner grade III heel ulcer on admission showing exposure of the calcaneus with an inflammatory aspect and very limited granulation tissue covered by purulent, fetid exudates.  (C and D)  After three weeks of standard therapy, little improvement was observed, and after five months of conventional local and systemic therapy, the ulcer remained at Wagner grade III, affecting the total posterior face with partial exposure of the calcaneus but sparing the Achilles tendon.  (E)  Notable improvements were observed in the heel ulcer after the initiation of bosentan therapy and two weeks' treatment at a maintenance dose, with marked granulation tissue apparent on the heel.  (F)  Complete healing of the ulcer was observed after a total of 21 weeks of bosentan therapy.	TRAIN
1752-1947-5-151-1-3.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-5-151-1-3.jpg	ORGANISMS	Ulcer status at presentation, after standard therapy and following treatment with bosentan .  (A and B)  Wagner grade III heel ulcer on admission showing exposure of the calcaneus with an inflammatory aspect and very limited granulation tissue covered by purulent, fetid exudates.  (C and D)  After three weeks of standard therapy, little improvement was observed, and after five months of conventional local and systemic therapy, the ulcer remained at Wagner grade III, affecting the total posterior face with partial exposure of the calcaneus but sparing the Achilles tendon.  (E)  Notable improvements were observed in the heel ulcer after the initiation of bosentan therapy and two weeks' treatment at a maintenance dose, with marked granulation tissue apparent on the heel.  (F)  Complete healing of the ulcer was observed after a total of 21 weeks of bosentan therapy.	TRAIN
1752-1947-5-151-1-4.jpg	photos	TRAIN	clef16	2016/train/DVDM/1752-1947-5-151-1-4.jpg	ORGANISMS	Ulcer status at presentation, after standard therapy and following treatment with bosentan .  (A and B)  Wagner grade III heel ulcer on admission showing exposure of the calcaneus with an inflammatory aspect and very limited granulation tissue covered by purulent, fetid exudates.  (C and D)  After three weeks of standard therapy, little improvement was observed, and after five months of conventional local and systemic therapy, the ulcer remained at Wagner grade III, affecting the total posterior face with partial exposure of the calcaneus but sparing the Achilles tendon.  (E)  Notable improvements were observed in the heel ulcer after the initiation of bosentan therapy and two weeks' treatment at a maintenance dose, with marked granulation tissue apparent on the heel.  (F)  Complete healing of the ulcer was observed after a total of 21 weeks of bosentan therapy.	TRAIN
