img	modality	set	source	img_path	higher_modality	caption	split_set
PMC4109129_CRIOG2014-624803.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109129_CRIOG2014-624803.001.png	ORGANISMS	skipped	TRAIN
PMC4109205_1806-3713-jbpneu-40-03-00319-gf01.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109205_1806-3713-jbpneu-40-03-00319-gf01.png	ORGANISMS	skipped	TRAIN
PMC4109323_CRIM2014-842872.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109323_CRIM2014-842872.002.png	ORGANISMS	skipped	TRAIN
PMC4109420_CRID2014-769381.003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109420_CRID2014-769381.003.png	ORGANISMS	skipped	TRAIN
PMC4109602_CRIPU2014-702868.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109602_CRIPU2014-702868.002.png	ORGANISMS	skipped	TRAIN
PMC4109602_CRIPU2014-702868.003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109602_CRIPU2014-702868.003.png	ORGANISMS	skipped	TRAIN
PMC4109602_CRIPU2014-702868.004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109602_CRIPU2014-702868.004.png	ORGANISMS	skipped	TRAIN
PMC4109602_CRIPU2014-702868.005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109602_CRIPU2014-702868.005.png	ORGANISMS	skipped	TRAIN
PMC4109736_gr1.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109736_gr1.png	ORGANISMS	skipped	TRAIN
PMC4109736_gr2.png	DRCT	TRAIN	openi	OPENI_CT/PMC4109736_gr2.png	ORGANISMS	skipped	TRAIN
PMC4120791_CRIN2014-502019.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4120791_CRIN2014-502019.002.png	ORGANISMS	skipped	TRAIN
PMC4120791_CRIN2014-502019.003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4120791_CRIN2014-502019.003.png	ORGANISMS	skipped	TRAIN
PMC4120791_CRIN2014-502019.004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4120791_CRIN2014-502019.004.png	ORGANISMS	skipped	TRAIN
PMC4120798_CRIM2014-609187.003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4120798_CRIM2014-609187.003.png	ORGANISMS	skipped	TRAIN
PMC4279784_CRIRA2014-614647.005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279784_CRIRA2014-614647.005.png	ORGANISMS	skipped	TRAIN
PMC4279822_CRIONM2014-424568.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279822_CRIONM2014-424568.001.png	ORGANISMS	skipped	TRAIN
PMC4279824_CRIOPM2014-292619.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279824_CRIOPM2014-292619.002.png	ORGANISMS	skipped	TRAIN
PMC4279968_jkaoms-40-308-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279968_jkaoms-40-308-g004.png	ORGANISMS	skipped	TRAIN
PMC4279988_astr-88-48-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279988_astr-88-48-g001.png	ORGANISMS	skipped	TRAIN
PMC4279993_astr-88-52-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4279993_astr-88-52-g001.png	ORGANISMS	skipped	TRAIN
PMC4383129_AER-9-118-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4383129_AER-9-118-g001.png	ORGANISMS	skipped	TRAIN
PMC4383129_AER-9-118-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4383129_AER-9-118-g002.png	ORGANISMS	skipped	TRAIN
PMC4383276_CRIS2015-157613.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4383276_CRIS2015-157613.001.png	ORGANISMS	skipped	TRAIN
PMC4384222_TOORTHJ-9-45_F1.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384222_TOORTHJ-9-45_F1.png	ORGANISMS	skipped	TRAIN
PMC4384289_astr-88-236-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384289_astr-88-236-g001.png	ORGANISMS	skipped	TRAIN
PMC4384289_astr-88-236-g005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384289_astr-88-236-g005.png	ORGANISMS	skipped	TRAIN
PMC4384358_13104_2015_1098_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384358_13104_2015_1098_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC4384408_kjae-68-184-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384408_kjae-68-184-g001.png	ORGANISMS	skipped	TRAIN
PMC5030368_gr2.png	DRCT	TRAIN	openi	OPENI_CT/PMC5030368_gr2.png	ORGANISMS	skipped	TRAIN
PMC4384456_ic-47-60-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4384456_ic-47-60-g002.png	ORGANISMS	skipped	TRAIN
PMC4385621_CRIONM2015-163727.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4385621_CRIONM2015-163727.001.png	ORGANISMS	skipped	TRAIN
PMC4385621_CRIONM2015-163727.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4385621_CRIONM2015-163727.002.png	ORGANISMS	skipped	TRAIN
PMC4385628_CRIGM2015-685459.003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4385628_CRIGM2015-685459.003.png	ORGANISMS	skipped	TRAIN
PMC4385636_GRP2015-609150.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4385636_GRP2015-609150.001.png	ORGANISMS	skipped	TRAIN
PMC4385898_rjv04301.png	DRCT	TRAIN	openi	OPENI_CT/PMC4385898_rjv04301.png	ORGANISMS	skipped	TRAIN
PMC4554154_medi-94-e540-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554154_medi-94-e540-g001.png	ORGANISMS	skipped	TRAIN
PMC4554161_medi-94-e562-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554161_medi-94-e562-g004.png	ORGANISMS	skipped	TRAIN
PMC4554161_medi-94-e562-g006.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554161_medi-94-e562-g006.png	ORGANISMS	skipped	TRAIN
PMC4554161_medi-94-e562-g008.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554161_medi-94-e562-g008.png	ORGANISMS	skipped	TRAIN
PMC4554161_medi-94-e562-g010.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554161_medi-94-e562-g010.png	ORGANISMS	skipped	TRAIN
PMC4554170_medi-94-e514-g006.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554170_medi-94-e514-g006.png	ORGANISMS	skipped	TRAIN
PMC4554223_jocmr-07-812-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554223_jocmr-07-812-g001.png	ORGANISMS	skipped	TRAIN
PMC4554223_jocmr-07-812-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554223_jocmr-07-812-g002.png	ORGANISMS	skipped	TRAIN
PMC4554249_jced-7-e444-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554249_jced-7-e444-g001.png	ORGANISMS	skipped	TRAIN
PMC4554336_amjcaserep-16-563-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554336_amjcaserep-16-563-g001.png	ORGANISMS	skipped	TRAIN
PMC4554361_poljradiol-80-398-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554361_poljradiol-80-398-g001.png	ORGANISMS	skipped	TRAIN
PMC4554702_40644_2015_14_Fig2.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554702_40644_2015_14_Fig2.png	ORGANISMS	skipped	TRAIN
PMC4554710_40644_2015_2_Fig3.png	DRCT	TRAIN	openi	OPENI_CT/PMC4554710_40644_2015_2_Fig3.png	ORGANISMS	skipped	TRAIN
PMC4555485_10.1177_2325967113496059-fig1.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555485_10.1177_2325967113496059-fig1.png	ORGANISMS	skipped	TRAIN
PMC4555621_10.1177_2325967114523384-fig1.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555621_10.1177_2325967114523384-fig1.png	ORGANISMS	skipped	TRAIN
PMC4555912_IJSTD-36-92-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555912_IJSTD-36-92-g004.png	ORGANISMS	skipped	TRAIN
PMC4555935_AMS-5-115-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555935_AMS-5-115-g001.png	ORGANISMS	skipped	TRAIN
PMC4555935_AMS-5-115-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555935_AMS-5-115-g002.png	ORGANISMS	skipped	TRAIN
PMC4555936_AMS-5-119-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555936_AMS-5-119-g003.png	ORGANISMS	skipped	TRAIN
PMC4555937_AMS-5-123-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555937_AMS-5-123-g002.png	ORGANISMS	skipped	TRAIN
PMC4555937_AMS-5-123-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555937_AMS-5-123-g003.png	ORGANISMS	skipped	TRAIN
PMC4555937_AMS-5-123-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4555937_AMS-5-123-g004.png	ORGANISMS	skipped	TRAIN
PMC4556177_jidmm-26-181-2.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556177_jidmm-26-181-2.png	ORGANISMS	skipped	TRAIN
PMC4556185_jidmm-26-221-2.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556185_jidmm-26-221-2.png	ORGANISMS	skipped	TRAIN
PMC4556196_12917_2015_544_Fig2_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556196_12917_2015_544_Fig2_HTML.png	ORGANISMS	skipped	TRAIN
PMC4556618_pone.0136042.g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556618_pone.0136042.g004.png	ORGANISMS	skipped	TRAIN
PMC4556717_12245_2015_83_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556717_12245_2015_83_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC4556717_12245_2015_83_Fig3_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556717_12245_2015_83_Fig3_HTML.png	ORGANISMS	skipped	TRAIN
PMC4556824_CRIC2015-592385.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556824_CRIC2015-592385.001.png	ORGANISMS	skipped	TRAIN
PMC4556824_CRIC2015-592385.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556824_CRIC2015-592385.002.png	ORGANISMS	skipped	TRAIN
PMC4556906_JMedLife-08-278-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556906_JMedLife-08-278-g001.png	ORGANISMS	skipped	TRAIN
PMC4556906_JMedLife-08-278-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556906_JMedLife-08-278-g002.png	ORGANISMS	skipped	TRAIN
PMC4556914_JMedLife-08-329-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556914_JMedLife-08-329-g004.png	ORGANISMS	skipped	TRAIN
PMC4556921_JMedLife-08-361-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4556921_JMedLife-08-361-g003.png	ORGANISMS	skipped	TRAIN
PMC4557144_JGID-7-122-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4557144_JGID-7-122-g001.png	ORGANISMS	skipped	TRAIN
PMC4557144_JGID-7-122-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4557144_JGID-7-122-g002.png	ORGANISMS	skipped	TRAIN
PMC4557144_JGID-7-122-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4557144_JGID-7-122-g004.png	ORGANISMS	skipped	TRAIN
PMC4581367_ijcp-08-2330-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581367_ijcp-08-2330-g003.png	ORGANISMS	skipped	TRAIN
PMC4581409_13104_2015_1457_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581409_13104_2015_1457_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC4581474_12916_2015_479_Fig2_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581474_12916_2015_479_Fig2_HTML.png	ORGANISMS	skipped	TRAIN
PMC4581503_CRIONM2015-546297.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581503_CRIONM2015-546297.001.png	ORGANISMS	skipped	TRAIN
PMC4581685_amjcaserep-16-637-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581685_amjcaserep-16-637-g002.png	ORGANISMS	skipped	TRAIN
PMC4581685_amjcaserep-16-637-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581685_amjcaserep-16-637-g003.png	ORGANISMS	skipped	TRAIN
PMC4581778_imcrj-8-193Fig4.png	DRCT	TRAIN	openi	OPENI_CT/PMC4581778_imcrj-8-193Fig4.png	ORGANISMS	skipped	TRAIN
PMC4660003_aps-42-805-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660003_aps-42-805-g003.png	ORGANISMS	skipped	TRAIN
PMC4660494_JCVJS-6-179-g005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660494_JCVJS-6-179-g005.png	ORGANISMS	skipped	TRAIN
PMC4660494_JCVJS-6-179-g006.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660494_JCVJS-6-179-g006.png	ORGANISMS	skipped	TRAIN
PMC4660499_JCVJS-6-206-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660499_JCVJS-6-206-g004.png	ORGANISMS	skipped	TRAIN
PMC4660502_JCVJS-6-216-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660502_JCVJS-6-216-g002.png	ORGANISMS	skipped	TRAIN
PMC4660502_JCVJS-6-216-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660502_JCVJS-6-216-g003.png	ORGANISMS	skipped	TRAIN
PMC4660530_MEAJO-22-447-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4660530_MEAJO-22-447-g002.png	ORGANISMS	skipped	TRAIN
PMC4726268_cureus-0007-000000000421-i01.png	DRCT	TRAIN	openi	OPENI_CT/PMC4726268_cureus-0007-000000000421-i01.png	ORGANISMS	skipped	TRAIN
PMC4726268_cureus-0007-000000000421-i02.png	DRCT	TRAIN	openi	OPENI_CT/PMC4726268_cureus-0007-000000000421-i02.png	ORGANISMS	skipped	TRAIN
PMC4726268_cureus-0007-000000000421-i03.png	DRCT	TRAIN	openi	OPENI_CT/PMC4726268_cureus-0007-000000000421-i03.png	ORGANISMS	skipped	TRAIN
PMC4726378_10-1055-s-0035-1567864-i150054-4.png	DRCT	TRAIN	openi	OPENI_CT/PMC4726378_10-1055-s-0035-1567864-i150054-4.png	ORGANISMS	skipped	TRAIN
PMC4726639_12348_2016_70_Fig2_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4726639_12348_2016_70_Fig2_HTML.png	ORGANISMS	skipped	TRAIN
PMC4727053_ol-11-01-0095-g00.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727053_ol-11-01-0095-g00.png	ORGANISMS	skipped	TRAIN
PMC4727058_ol-11-01-0531-g00.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727058_ol-11-01-0531-g00.png	ORGANISMS	skipped	TRAIN
PMC4727119_ol-11-01-0031-g00.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727119_ol-11-01-0031-g00.png	ORGANISMS	skipped	TRAIN
PMC4727119_ol-11-01-0031-g01.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727119_ol-11-01-0031-g01.png	ORGANISMS	skipped	TRAIN
PMC4727119_ol-11-01-0031-g02.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727119_ol-11-01-0031-g02.png	ORGANISMS	skipped	TRAIN
PMC4727119_ol-11-01-0031-g03.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727119_ol-11-01-0031-g03.png	ORGANISMS	skipped	TRAIN
PMC4727606_Neurosciences-20-48-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727606_Neurosciences-20-48-g001.png	ORGANISMS	skipped	TRAIN
PMC4727607_Neurosciences-20-52-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727607_Neurosciences-20-52-g001.png	ORGANISMS	skipped	TRAIN
PMC4727607_Neurosciences-20-52-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727607_Neurosciences-20-52-g002.png	ORGANISMS	skipped	TRAIN
PMC4727607_Neurosciences-20-52-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727607_Neurosciences-20-52-g003.png	ORGANISMS	skipped	TRAIN
PMC4727638_Neurosciences-20-170-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727638_Neurosciences-20-170-g001.png	ORGANISMS	skipped	TRAIN
PMC4727638_Neurosciences-20-170-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727638_Neurosciences-20-170-g003.png	ORGANISMS	skipped	TRAIN
PMC4727655_Neurosciences-19-210-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727655_Neurosciences-19-210-g002.png	ORGANISMS	skipped	TRAIN
PMC4727658_Neurosciences-19-229-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727658_Neurosciences-19-229-g001.png	ORGANISMS	skipped	TRAIN
PMC4727801_cureus-0007-000000000424-i01.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727801_cureus-0007-000000000424-i01.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i05.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i05.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i06.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i06.png	ORGANISMS	skipped	TRAIN
PMC5030368_gr3.png	DRCT	TRAIN	openi	OPENI_CT/PMC5030368_gr3.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i07.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i07.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i08.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i08.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i09.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i09.png	ORGANISMS	skipped	TRAIN
PMC4727862_cureus-0007-000000000425-i10.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727862_cureus-0007-000000000425-i10.png	ORGANISMS	skipped	TRAIN
PMC4727953_cureus-0007-000000000429-i01.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727953_cureus-0007-000000000429-i01.png	ORGANISMS	skipped	TRAIN
PMC4727953_cureus-0007-000000000429-i02.png	DRCT	TRAIN	openi	OPENI_CT/PMC4727953_cureus-0007-000000000429-i02.png	ORGANISMS	skipped	TRAIN
PMC4728093_jkns-58-547-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4728093_jkns-58-547-g001.png	ORGANISMS	skipped	TRAIN
PMC4830155_IJABMR-6-137-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4830155_IJABMR-6-137-g003.png	ORGANISMS	skipped	TRAIN
PMC4830788_40064_2016_2097_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4830788_40064_2016_2097_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC4831241_2186-3326-74-0325-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831241_2186-3326-74-0325-g004.png	ORGANISMS	skipped	TRAIN
PMC4831241_2186-3326-74-0325-g009.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831241_2186-3326-74-0325-g009.png	ORGANISMS	skipped	TRAIN
PMC4831241_2186-3326-74-0325-g012.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831241_2186-3326-74-0325-g012.png	ORGANISMS	skipped	TRAIN
PMC4831242_2186-3326-74-0339-g006.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831242_2186-3326-74-0339-g006.png	ORGANISMS	skipped	TRAIN
PMC4831266_2186-3326-74-0193-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831266_2186-3326-74-0193-g001.png	ORGANISMS	skipped	TRAIN
PMC4831266_2186-3326-74-0193-g007.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831266_2186-3326-74-0193-g007.png	ORGANISMS	skipped	TRAIN
PMC4831267_2186-3326-74-0199-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831267_2186-3326-74-0199-g002.png	ORGANISMS	skipped	TRAIN
PMC4831268_2186-3326-74-0207-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831268_2186-3326-74-0207-g001.png	ORGANISMS	skipped	TRAIN
PMC4831301_amjcaserep-17-241-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831301_amjcaserep-17-241-g003.png	ORGANISMS	skipped	TRAIN
PMC4831402_CCR3-4-432-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831402_CCR3-4-432-g001.png	ORGANISMS	skipped	TRAIN
PMC4831402_CCR3-4-432-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831402_CCR3-4-432-g002.png	ORGANISMS	skipped	TRAIN
PMC4831490_JPP-7-38-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831490_JPP-7-38-g001.png	ORGANISMS	skipped	TRAIN
PMC4831510_IJU-32-164-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4831510_IJU-32-164-g001.png	ORGANISMS	skipped	TRAIN
PMC4989355_12957_2016_981_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989355_12957_2016_981_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC4989410_EUS-5-269-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989410_EUS-5-269-g001.png	ORGANISMS	skipped	TRAIN
PMC4989411_EUS-5-272-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989411_EUS-5-272-g001.png	ORGANISMS	skipped	TRAIN
PMC4989565_JOMFP-20-304-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989565_JOMFP-20-304-g001.png	ORGANISMS	skipped	TRAIN
PMC4989572_JOMFP-20-329a-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989572_JOMFP-20-329a-g004.png	ORGANISMS	skipped	TRAIN
PMC4989573_JOMFP-20-329b-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989573_JOMFP-20-329b-g004.png	ORGANISMS	skipped	TRAIN
PMC4989573_JOMFP-20-329b-g005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989573_JOMFP-20-329b-g005.png	ORGANISMS	skipped	TRAIN
PMC4989574_JOMFP-20-330a-g002.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989574_JOMFP-20-330a-g002.png	ORGANISMS	skipped	TRAIN
PMC4989574_JOMFP-20-330a-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989574_JOMFP-20-330a-g003.png	ORGANISMS	skipped	TRAIN
PMC4989577_JOMFP-20-331b-g003.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989577_JOMFP-20-331b-g003.png	ORGANISMS	skipped	TRAIN
PMC4989581_JOMFP-20-334-g005.png	DRCT	TRAIN	openi	OPENI_CT/PMC4989581_JOMFP-20-334-g005.png	ORGANISMS	skipped	TRAIN
PMC5030447_CRIOT2016-2868190.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5030447_CRIOT2016-2868190.001.png	ORGANISMS	skipped	TRAIN
PMC5031107_umj0085-0187-f2.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031107_umj0085-0187-f2.png	ORGANISMS	skipped	TRAIN
PMC5031110_umj0085-0203-f3.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031110_umj0085-0203-f3.png	ORGANISMS	skipped	TRAIN
PMC5031110_umj0085-0203-f4.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031110_umj0085-0203-f4.png	ORGANISMS	skipped	TRAIN
PMC5031169_poljradiol-81-441-g004.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031169_poljradiol-81-441-g004.png	ORGANISMS	skipped	TRAIN
PMC5031814_CRIHEM2016-5612749.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031814_CRIHEM2016-5612749.002.png	ORGANISMS	skipped	TRAIN
PMC5031818_CRIGM2016-3605813.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031818_CRIGM2016-3605813.002.png	ORGANISMS	skipped	TRAIN
PMC5031825_CRIA2016-8175127.002.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031825_CRIA2016-8175127.002.png	ORGANISMS	skipped	TRAIN
PMC5031856_CRIS2016-1714958.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031856_CRIS2016-1714958.001.png	ORGANISMS	skipped	TRAIN
PMC5031870_CRIPA2016-4182026.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031870_CRIPA2016-4182026.001.png	ORGANISMS	skipped	TRAIN
PMC5031923_cureus-0008-000000000732-i01.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031923_cureus-0008-000000000732-i01.png	ORGANISMS	skipped	TRAIN
PMC5031924_cureus-0008-000000000696-i01.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031924_cureus-0008-000000000696-i01.png	ORGANISMS	skipped	TRAIN
PMC5031924_cureus-0008-000000000696-i02.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031924_cureus-0008-000000000696-i02.png	ORGANISMS	skipped	TRAIN
PMC5031924_cureus-0008-000000000696-i03.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031924_cureus-0008-000000000696-i03.png	ORGANISMS	skipped	TRAIN
PMC5031924_cureus-0008-000000000696-i07.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031924_cureus-0008-000000000696-i07.png	ORGANISMS	skipped	TRAIN
PMC5031924_cureus-0008-000000000696-i08.png	DRCT	TRAIN	openi	OPENI_CT/PMC5031924_cureus-0008-000000000696-i08.png	ORGANISMS	skipped	TRAIN
PMC5032035_12968_2016_Article_4885_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC5032035_12968_2016_Article_4885_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC5032328_12968_2016_Article_5277_Fig1_HTML.png	DRCT	TRAIN	openi	OPENI_CT/PMC5032328_12968_2016_Article_5277_Fig1_HTML.png	ORGANISMS	skipped	TRAIN
PMC5203700_hepatmon-16-11-41933-g001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5203700_hepatmon-16-11-41933-g001.png	ORGANISMS	skipped	TRAIN
PMC5203868_CRIPE2016-1210874.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5203868_CRIPE2016-1210874.001.png	ORGANISMS	skipped	TRAIN
PMC5203870_CRIPA2016-7289017.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5203870_CRIPA2016-7289017.001.png	ORGANISMS	skipped	TRAIN
PMC5203886_CRIGM2016-2615453.001.png	DRCT	TRAIN	openi	OPENI_CT/PMC5203886_CRIGM2016-2615453.001.png	ORGANISMS	skipped	TRAIN
PMC5204061_TODENTJ-10-647_F8.png	DRCT	TRAIN	openi	OPENI_CT/PMC5204061_TODENTJ-10-647_F8.png	ORGANISMS	skipped	TRAIN
