img	modality	source	img_path	higher_modality	split_set	target
16511561_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16511561_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15604276_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15604276_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16956611_4_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16956611_4_P5.bmp	EXPERIMENTAL	TRAIN	GEL
18639526_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18639526_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16888623_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16888623_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
19166840_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19166840_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
10446169_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10446169_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19968859_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19968859_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15513915_6_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15513915_6_P4.bmp	EXPERIMENTAL	TRAIN	GEL
12511555_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12511555_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
19927128_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19927128_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
16643908_8_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16643908_8_P2.bmp	EXPERIMENTAL	TRAIN	GEL
1706474_1_P13.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/1706474_1_P13.bmp	EXPERIMENTAL	TRAIN	GEL
17316630_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17316630_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16858404_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16858404_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
20580715_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20580715_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16917501_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16917501_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16579989_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16579989_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17380128_6_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17380128_6_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16888629_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16888629_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16870176_7_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16870176_7_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18511908_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18511908_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16467844_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16467844_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15581361_6_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15581361_6_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15795233_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15795233_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
10748123_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10748123_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16957773_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16957773_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17268548_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17268548_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11571273_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11571273_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16946708_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16946708_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15527767_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15527767_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12408863_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12408863_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19557001_3_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19557001_3_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16511572_8_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16511572_8_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11733528_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11733528_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16680093_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16680093_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17541403_3_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17541403_3_P5.bmp	EXPERIMENTAL	TRAIN	GEL
17066076_1_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17066076_1_P6.bmp	EXPERIMENTAL	TRAIN	GEL
8551580_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/8551580_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19557001_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19557001_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16966330_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16966330_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18068675_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18068675_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19524572_6_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19524572_6_P2.bmp	EXPERIMENTAL	TRAIN	GEL
21457714_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21457714_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16932749_7_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16932749_7_P5.bmp	EXPERIMENTAL	TRAIN	GEL
17316630_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17316630_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17690688_7_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17690688_7_P5.bmp	EXPERIMENTAL	TRAIN	GEL
12640114_7_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12640114_7_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16478732_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16478732_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17347654_5_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17347654_5_P4.bmp	EXPERIMENTAL	TRAIN	GEL
15793585_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15793585_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18201571_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18201571_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16763549_4_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16763549_4_P6.bmp	EXPERIMENTAL	TRAIN	GEL
16501113_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16501113_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15670829_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15670829_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17431396_6_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17431396_6_P6.bmp	EXPERIMENTAL	TRAIN	GEL
17290288_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17290288_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17761170_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17761170_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19524571_5_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19524571_5_P6.bmp	EXPERIMENTAL	TRAIN	GEL
19029947_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19029947_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16482215_7_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16482215_7_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18451879_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18451879_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19820695_4_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19820695_4_P5.bmp	EXPERIMENTAL	TRAIN	GEL
19165144_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19165144_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15251452_9_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15251452_9_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17525732_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17525732_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17170431_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17170431_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18566586_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18566586_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17082762_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17082762_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
9346925_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9346925_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19716822_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19716822_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17318178_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17318178_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20573181_5_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20573181_5_P5.bmp	EXPERIMENTAL	TRAIN	GEL
18354498_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18354498_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
19944104_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19944104_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20553488_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20553488_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16516204_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16516204_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16212962_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16212962_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17306257_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17306257_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17363901_8_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17363901_8_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17962809_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17962809_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16458891_8_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16458891_8_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19470755_8_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19470755_8_P1.bmp	EXPERIMENTAL	TRAIN	GEL
10027300_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10027300_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20875081_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20875081_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18660753_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18660753_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
12354784_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12354784_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
14722085_3_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14722085_3_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17318174_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17318174_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15620700_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15620700_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16525508_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16525508_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
10590261_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10590261_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16511565_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16511565_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18388858_2_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18388858_2_P5.bmp	EXPERIMENTAL	TRAIN	GEL
16442532_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16442532_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17318191_5_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17318191_5_P5.bmp	EXPERIMENTAL	TRAIN	GEL
12466551_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12466551_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20211623_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20211623_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17491593_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17491593_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
9694864_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9694864_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
14761940_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14761940_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16413544_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16413544_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15013781_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15013781_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17082770_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17082770_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18325338_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18325338_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16115959_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16115959_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15556604_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15556604_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15767424_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15767424_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15590703_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15590703_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
11000240_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11000240_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15507623_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15507623_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19682301_7_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19682301_7_P4.bmp	EXPERIMENTAL	TRAIN	GEL
11753645_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11753645_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
19745809_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19745809_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
2153075_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/2153075_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18273060_7_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18273060_7_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17932483_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17932483_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
12606711_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12606711_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17932490_2_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17932490_2_P5.bmp	EXPERIMENTAL	TRAIN	GEL
17446862_6_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17446862_6_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17464283_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17464283_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16938294_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16938294_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20158519_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20158519_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11274188_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11274188_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17948050_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17948050_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15967597_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15967597_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19543227_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19543227_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11970898_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11970898_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
20970423_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20970423_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
19540236_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19540236_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11579209_11_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11579209_11_P3.bmp	EXPERIMENTAL	TRAIN	GEL
9671706_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9671706_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17641689_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17641689_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
11739374_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11739374_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16763556_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16763556_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18418389_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18418389_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16601687_7_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16601687_7_P4.bmp	EXPERIMENTAL	TRAIN	GEL
7542742_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/7542742_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16675951_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16675951_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
12620808_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12620808_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16511565_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16511565_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19968859_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19968859_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20970423_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20970423_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19851285_8_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19851285_8_P6.bmp	EXPERIMENTAL	TRAIN	GEL
11689568_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11689568_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15474036_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15474036_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
21320289_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21320289_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16979186_8_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16979186_8_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16456542_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16456542_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15733871_5_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15733871_5_P4.bmp	EXPERIMENTAL	TRAIN	GEL
14759368_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14759368_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18833288_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18833288_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
11239454_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11239454_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17408621_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17408621_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16642033_6_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16642033_6_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19843165_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19843165_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
20424596_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20424596_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
20621832_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20621832_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16966330_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16966330_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12909615_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12909615_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16946709_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16946709_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12692227_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12692227_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
10479680_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10479680_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16936638_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16936638_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
14722085_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14722085_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15251453_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15251453_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17318177_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17318177_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
19910927_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19910927_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16438971_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16438971_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
8380896_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/8380896_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
9407132_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9407132_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17139261_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17139261_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19021767_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19021767_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17024187_8_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17024187_8_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15096483_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15096483_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16616143_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16616143_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16990800_6_P7.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16990800_6_P7.bmp	EXPERIMENTAL	TRAIN	GEL
17268547_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17268547_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16753148_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16753148_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
20627101_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20627101_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17499717_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17499717_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
10913131_3_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10913131_3_P4.bmp	EXPERIMENTAL	TRAIN	GEL
19153599_5_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19153599_5_P5.bmp	EXPERIMENTAL	TRAIN	GEL
15652357_5_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15652357_5_P4.bmp	EXPERIMENTAL	TRAIN	GEL
19912340_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19912340_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16688223_6_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16688223_6_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16874303_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16874303_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18034162_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18034162_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
