ID,NAME,MODALITY,SET,PATH
597,1471-2202-9-58-3-10.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-10.jpg
598,1471-2202-9-58-3-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-2.jpg
599,1471-2202-9-58-3-5.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-5.jpg
600,1471-2202-9-58-3-6.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-6.jpg
601,1471-2202-9-58-3-7.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-7.jpg
602,1471-2202-9-58-3-8.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-8.jpg
603,1471-2202-9-58-3-9.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-3-9.jpg
604,1471-2202-9-58-5-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-5-1.jpg
605,1471-2202-9-58-5-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-5-2.jpg
606,1471-2202-9-58-5-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-58-5-3.jpg
607,1471-2202-9-70-2-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-70-2-4.jpg
608,1471-2202-9-70-6-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-70-6-2.jpg
609,1471-2202-9-70-6-6.jpg,DMFL,train,/mnt/train/DMFL/1471-2202-9-70-6-6.jpg
610,1471-2229-10-287-5-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-10-287-5-1.jpg
611,1471-2229-10-287-5-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-10-287-5-2.jpg
612,1471-2229-10-287-5-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-10-287-5-3.jpg
613,1471-2229-10-287-5-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-10-287-5-4.jpg
614,1471-2229-3-10-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-3-10-1.jpg
615,1471-2229-3-10-4-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-3-10-4-1.jpg
616,1471-2229-3-10-4-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-3-10-4-2.jpg
617,1471-2229-3-10-4-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2229-3-10-4-3.jpg
618,1471-2261-6-49-2-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2261-6-49-2-3.jpg
619,1471-230X-4-21-4-1.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-1.jpg
620,1471-230X-4-21-4-2.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-2.jpg
621,1471-230X-4-21-4-4.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-4.jpg
622,1471-230X-4-21-4-5.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-5.jpg
623,1471-230X-4-21-4-6.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-6.jpg
624,1471-230X-4-21-4-8.jpg,DMFL,train,/mnt/train/DMFL/1471-230X-4-21-4-8.jpg
625,1471-2377-9-13-5.jpg,DMFL,train,/mnt/train/DMFL/1471-2377-9-13-5.jpg
626,1471-2407-10-235-2-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-235-2-4.jpg
627,1471-2407-10-235-2-6.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-235-2-6.jpg
628,1471-2407-10-4-3-7.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-4-3-7.jpg
629,1471-2407-10-4-3-8.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-4-3-8.jpg
630,1471-2407-10-4-3-9.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-4-3-9.jpg
631,1471-2407-10-4-5-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-4-5-4.jpg
632,1471-2407-10-4-5-5.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-10-4-5-5.jpg
633,1471-2407-11-144-3-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-144-3-4.jpg
634,1471-2407-11-144-3-5.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-144-3-5.jpg
635,1471-2407-11-144-3-8.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-144-3-8.jpg
636,1471-2407-11-241-6-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-241-6-1.jpg
637,1471-2407-11-82-1-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-82-1-2.jpg
638,1471-2407-11-82-1-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-11-82-1-3.jpg
639,1471-2407-6-41-8.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-6-41-8.jpg
640,1471-2407-7-219-12-5.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-12-5.jpg
641,1471-2407-7-219-17-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-17-2.jpg
642,1471-2407-7-219-17-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-17-3.jpg
643,1471-2407-7-219-18-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-18-1.jpg
644,1471-2407-7-219-18-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-18-3.jpg
645,1471-2407-7-219-4-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-4-2.jpg
646,1471-2407-7-219-4-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-4-3.jpg
647,1471-2407-7-219-4-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-4-4.jpg
648,1471-2407-7-219-6-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-6-1.jpg
649,1471-2407-7-219-6-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-6-2.jpg
650,1471-2407-7-219-6-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-6-4.jpg
651,1471-2407-7-219-7-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-7-1.jpg
652,1471-2407-7-219-7-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-7-2.jpg
653,1471-2407-7-219-7-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-7-3.jpg
654,1471-2407-7-219-7-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-7-219-7-4.jpg
655,1471-2407-8-212-3-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-212-3-1.jpg
656,1471-2407-8-212-3-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-212-3-2.jpg
657,1471-2407-8-212-3-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-212-3-3.jpg
658,1471-2407-8-230-2-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-230-2-1.jpg
659,1471-2407-8-230-2-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-230-2-2.jpg
660,1471-2407-8-230-2-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-8-230-2-3.jpg
661,1471-2407-9-1-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-1-2.jpg
662,1471-2407-9-175-3-1.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-175-3-1.jpg
663,1471-2407-9-175-3-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-175-3-3.jpg
664,1471-2407-9-18-1-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-18-1-4.jpg
665,1471-2407-9-369-6-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-369-6-2.jpg
666,1471-2407-9-456-2-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-456-2-2.jpg
667,1471-2407-9-456-2-3.jpg,DMFL,train,/mnt/train/DMFL/1471-2407-9-456-2-3.jpg
668,1471-2490-6-12-4-2.jpg,DMFL,train,/mnt/train/DMFL/1471-2490-6-12-4-2.jpg
669,1471-2490-6-12-4-4.jpg,DMFL,train,/mnt/train/DMFL/1471-2490-6-12-4-4.jpg
670,1472-6750-10-45-6.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-10-45-6.jpg
671,1472-6750-10-6-2-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-10-6-2-4.jpg
672,1472-6750-6-15-3-1.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-6-15-3-1.jpg
673,1472-6750-6-15-3-2.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-6-15-3-2.jpg
674,1472-6750-6-15-3-3.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-6-15-3-3.jpg
675,1472-6750-6-15-3-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-6-15-3-4.jpg
676,1472-6750-9-65-5-1.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-9-65-5-1.jpg
677,1472-6750-9-79-2-1.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-9-79-2-1.jpg
678,1472-6750-9-79-2-2.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-9-79-2-2.jpg
679,1472-6750-9-79-2-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-9-79-2-4.jpg
680,1472-6750-9-79-2-5.jpg,DMFL,train,/mnt/train/DMFL/1472-6750-9-79-2-5.jpg
681,1472-6793-4-1-8-1.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-1.jpg
682,1472-6793-4-1-8-3.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-3.jpg
683,1472-6793-4-1-8-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-4.jpg
684,1472-6793-4-1-8-5.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-5.jpg
685,1472-6793-4-1-8-6.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-6.jpg
686,1472-6793-4-1-8-8.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-4-1-8-8.jpg
687,1472-6793-6-2-7-10.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-10.jpg
688,1472-6793-6-2-7-12.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-12.jpg
689,1472-6793-6-2-7-13.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-13.jpg
690,1472-6793-6-2-7-15.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-15.jpg
691,1472-6793-6-2-7-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-4.jpg
692,1472-6793-6-2-7-8.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-6-2-7-8.jpg
693,1472-6793-7-1-4-5.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-7-1-4-5.jpg
694,1472-6793-7-1-4-7.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-7-1-4-7.jpg
695,1472-6793-7-1-4-8.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-7-1-4-8.jpg
696,1472-6793-7-1-4-9.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-7-1-4-9.jpg
697,1472-6793-9-7-1-3.jpg,DMFL,train,/mnt/train/DMFL/1472-6793-9-7-1-3.jpg
698,1472-6882-10-24-6-2.jpg,DMFL,train,/mnt/train/DMFL/1472-6882-10-24-6-2.jpg
699,1472-6882-10-24-6-3.jpg,DMFL,train,/mnt/train/DMFL/1472-6882-10-24-6-3.jpg
700,1472-6882-10-24-6-5.jpg,DMFL,train,/mnt/train/DMFL/1472-6882-10-24-6-5.jpg
701,1472-6882-10-24-6-6.jpg,DMFL,train,/mnt/train/DMFL/1472-6882-10-24-6-6.jpg
702,1472-6890-3-2-1-5.jpg,DMFL,train,/mnt/train/DMFL/1472-6890-3-2-1-5.jpg
703,1472-6890-3-2-1-6.jpg,DMFL,train,/mnt/train/DMFL/1472-6890-3-2-1-6.jpg
704,1472-6947-11-54-8-4.jpg,DMFL,train,/mnt/train/DMFL/1472-6947-11-54-8-4.jpg
705,1472-6947-11-54-8-6.jpg,DMFL,train,/mnt/train/DMFL/1472-6947-11-54-8-6.jpg
706,1475-2859-8-48-5-1.jpg,DMFL,train,/mnt/train/DMFL/1475-2859-8-48-5-1.jpg
707,1475-2859-8-48-5-2.jpg,DMFL,train,/mnt/train/DMFL/1475-2859-8-48-5-2.jpg
708,1475-2859-8-48-5-3.jpg,DMFL,train,/mnt/train/DMFL/1475-2859-8-48-5-3.jpg
709,1475-2859-8-48-5-5.jpg,DMFL,train,/mnt/train/DMFL/1475-2859-8-48-5-5.jpg
710,1475-2859-8-48-5-6.jpg,DMFL,train,/mnt/train/DMFL/1475-2859-8-48-5-6.jpg
711,1475-2867-7-16-2-1.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-7-16-2-1.jpg
712,1475-2867-7-16-2-2.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-7-16-2-2.jpg
713,1475-2867-7-16-2-3.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-7-16-2-3.jpg
714,1475-2867-9-13-4.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-9-13-4.jpg
715,1475-2867-9-13-5.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-9-13-5.jpg
716,1475-2867-9-13-9.jpg,DMFL,train,/mnt/train/DMFL/1475-2867-9-13-9.jpg
717,1475-925X-4-61-3.jpg,DMFL,train,/mnt/train/DMFL/1475-925X-4-61-3.jpg
718,1475-9292-2-1-4-2.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-2-1-4-2.jpg
719,1475-9292-6-4-4-2.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-6-4-4-2.jpg
720,1475-9292-6-4-5.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-6-4-5.jpg
721,1475-9292-6-4-7-1.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-6-4-7-1.jpg
722,1475-9292-6-4-7-3.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-6-4-7-3.jpg
723,1475-9292-6-4-7-4.jpg,DMFL,train,/mnt/train/DMFL/1475-9292-6-4-7-4.jpg
724,1476-4598-7-34-3-3.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-7-34-3-3.jpg
725,1476-4598-7-34-3-4.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-7-34-3-4.jpg
726,1476-4598-9-173-5-1.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-1.jpg
727,1476-4598-9-173-5-10.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-10.jpg
728,1476-4598-9-173-5-11.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-11.jpg
729,1476-4598-9-173-5-12.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-12.jpg
730,1476-4598-9-173-5-13.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-13.jpg
731,1476-4598-9-173-5-15.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-15.jpg
732,1476-4598-9-173-5-2.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-2.jpg
733,1476-4598-9-173-5-3.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-3.jpg
734,1476-4598-9-173-5-4.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-4.jpg
735,1476-4598-9-173-5-5.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-5.jpg
736,1476-4598-9-173-5-7.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-7.jpg
737,1476-4598-9-173-5-8.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-8.jpg
738,1476-4598-9-173-5-9.jpg,DMFL,train,/mnt/train/DMFL/1476-4598-9-173-5-9.jpg
739,1476-5926-2-1-6-1.jpg,DMFL,train,/mnt/train/DMFL/1476-5926-2-1-6-1.jpg
740,1476-5926-2-1-6-2.jpg,DMFL,train,/mnt/train/DMFL/1476-5926-2-1-6-2.jpg
741,1476-5926-2-1-6-3.jpg,DMFL,train,/mnt/train/DMFL/1476-5926-2-1-6-3.jpg
742,1476-5926-9-7-5-1.jpg,DMFL,train,/mnt/train/DMFL/1476-5926-9-7-5-1.jpg
743,1477-3155-6-14-6-1.jpg,DMFL,train,/mnt/train/DMFL/1477-3155-6-14-6-1.jpg
744,1477-3155-6-14-6-3.jpg,DMFL,train,/mnt/train/DMFL/1477-3155-6-14-6-3.jpg
745,1477-3155-9-29-1-1.jpg,DMFL,train,/mnt/train/DMFL/1477-3155-9-29-1-1.jpg
746,1477-3155-9-29-1-2.jpg,DMFL,train,/mnt/train/DMFL/1477-3155-9-29-1-2.jpg
747,1477-7819-4-67-1.jpg,DMFL,train,/mnt/train/DMFL/1477-7819-4-67-1.jpg
748,1477-7819-9-146-2.jpg,DMFL,train,/mnt/train/DMFL/1477-7819-9-146-2.jpg
749,1477-7827-5-31-1-3.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-5-31-1-3.jpg
750,1477-7827-6-15-4-1.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-1.jpg
751,1477-7827-6-15-4-2.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-2.jpg
752,1477-7827-6-15-4-3.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-3.jpg
753,1477-7827-6-15-4-4.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-4.jpg
754,1477-7827-6-15-4-5.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-5.jpg
755,1477-7827-6-15-4-6.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-6.jpg
756,1477-7827-6-15-4-7.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-7.jpg
757,1477-7827-6-15-4-9.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-6-15-4-9.jpg
758,1477-7827-9-141-3.jpg,DMFL,train,/mnt/train/DMFL/1477-7827-9-141-3.jpg
759,1740-2557-1-2-6.jpg,DMFL,train,/mnt/train/DMFL/1740-2557-1-2-6.jpg
760,1740-2557-2-10-1.jpg,DMFL,train,/mnt/train/DMFL/1740-2557-2-10-1.jpg
761,1741-7007-2-21-2-1.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-2-21-2-1.jpg
762,1741-7007-2-21-2-3.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-2-21-2-3.jpg
763,1741-7007-2-21-2-5.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-2-21-2-5.jpg
764,1741-7007-2-21-2-7.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-2-21-2-7.jpg
765,1741-7007-2-21-2-8.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-2-21-2-8.jpg
766,1741-7007-7-83-4-2.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-2.jpg
767,1741-7007-7-83-4-3.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-3.jpg
768,1741-7007-7-83-4-5.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-5.jpg
769,1741-7007-7-83-4-6.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-6.jpg
770,1741-7007-7-83-4-7.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-7.jpg
771,1741-7007-7-83-4-8.jpg,DMFL,train,/mnt/train/DMFL/1741-7007-7-83-4-8.jpg
772,1741-7015-2-30-7-4.jpg,DMFL,train,/mnt/train/DMFL/1741-7015-2-30-7-4.jpg
773,1741-7015-2-30-7-5.jpg,DMFL,train,/mnt/train/DMFL/1741-7015-2-30-7-5.jpg
774,1741-7015-2-30-7-6.jpg,DMFL,train,/mnt/train/DMFL/1741-7015-2-30-7-6.jpg
775,1741-7015-2-30-7-7.jpg,DMFL,train,/mnt/train/DMFL/1741-7015-2-30-7-7.jpg
776,1741-7015-2-30-7-8.jpg,DMFL,train,/mnt/train/DMFL/1741-7015-2-30-7-8.jpg
777,1742-2094-5-20-7-1.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-1.jpg
778,1742-2094-5-20-7-10.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-10.jpg
779,1742-2094-5-20-7-11.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-11.jpg
780,1742-2094-5-20-7-12.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-12.jpg
781,1742-2094-5-20-7-2.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-2.jpg
782,1742-2094-5-20-7-4.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-4.jpg
783,1742-2094-5-20-7-5.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-5.jpg
784,1742-2094-5-20-7-8.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-8.jpg
785,1742-2094-5-20-7-9.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-20-7-9.jpg
786,1742-2094-5-24-3-1.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-1.jpg
787,1742-2094-5-24-3-2.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-2.jpg
788,1742-2094-5-24-3-3.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-3.jpg
789,1742-2094-5-24-3-4.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-4.jpg
790,1742-2094-5-24-3-5.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-5.jpg
791,1742-2094-5-24-3-6.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-6.jpg
792,1742-2094-5-24-3-7.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-7.jpg
793,1742-2094-5-24-3-8.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-8.jpg
794,1742-2094-5-24-3-9.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-24-3-9.jpg
795,1742-2094-5-26-9-1.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-26-9-1.jpg
796,1742-2094-5-26-9-2.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-26-9-2.jpg
797,1742-2094-5-26-9-3.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-26-9-3.jpg
798,1742-2094-5-26-9-4.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-26-9-4.jpg
799,1742-2094-5-39-1-6.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-39-1-6.jpg
800,1742-2094-5-39-1-7.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-39-1-7.jpg
801,1742-2094-5-39-1-8.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-5-39-1-8.jpg
802,1742-2094-6-5-9-1.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-6-5-9-1.jpg
803,1742-2094-7-21-2.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-7-21-2.jpg
804,1742-2094-8-166-1-1.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-1.jpg
805,1742-2094-8-166-1-2.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-2.jpg
806,1742-2094-8-166-1-3.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-3.jpg
807,1742-2094-8-166-1-4.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-4.jpg
808,1742-2094-8-166-1-7.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-7.jpg
809,1742-2094-8-166-1-9.jpg,DMFL,train,/mnt/train/DMFL/1742-2094-8-166-1-9.jpg
810,1742-4690-7-115-2-2.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-115-2-2.jpg
811,1742-4690-7-115-2-3.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-115-2-3.jpg
812,1742-4690-7-115-2-4.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-115-2-4.jpg
813,1742-4690-7-12-2-1.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-1.jpg
814,1742-4690-7-12-2-2.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-2.jpg
815,1742-4690-7-12-2-3.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-3.jpg
816,1742-4690-7-12-2-4.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-4.jpg
817,1742-4690-7-12-2-6.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-6.jpg
818,1742-4690-7-12-2-8.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-12-2-8.jpg
819,1742-4690-7-69-8-3.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-69-8-3.jpg
820,1742-4690-7-69-8-4.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-69-8-4.jpg
821,1742-4690-7-69-8-5.jpg,DMFL,train,/mnt/train/DMFL/1742-4690-7-69-8-5.jpg
822,1742-9994-3-16-3-1.jpg,DMFL,train,/mnt/train/DMFL/1742-9994-3-16-3-1.jpg
823,1742-9994-3-16-3-2.jpg,DMFL,train,/mnt/train/DMFL/1742-9994-3-16-3-2.jpg
824,1742-9994-3-16-3-4.jpg,DMFL,train,/mnt/train/DMFL/1742-9994-3-16-3-4.jpg
825,1742-9994-3-16-3-5.jpg,DMFL,train,/mnt/train/DMFL/1742-9994-3-16-3-5.jpg
826,1742-9994-3-16-3-7.jpg,DMFL,train,/mnt/train/DMFL/1742-9994-3-16-3-7.jpg
827,1743-422X-6-42-1-1.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-6-42-1-1.jpg
828,1743-422X-6-42-1-2.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-6-42-1-2.jpg
829,1743-422X-6-42-1-3.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-6-42-1-3.jpg
830,1743-422X-6-42-1-5.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-6-42-1-5.jpg
831,1743-422X-6-42-1-6.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-6-42-1-6.jpg
832,1743-422X-7-13-2-1.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-1.jpg
833,1743-422X-7-13-2-2.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-2.jpg
834,1743-422X-7-13-2-3.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-3.jpg
835,1743-422X-7-13-2-5.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-5.jpg
836,1743-422X-7-13-2-7.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-7.jpg
837,1743-422X-7-13-2-8.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-13-2-8.jpg
838,1743-422X-7-241-4-10.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-241-4-10.jpg
839,1743-422X-7-241-4-11.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-241-4-11.jpg
840,1743-422X-7-241-4-12.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-241-4-12.jpg
841,1743-422X-7-241-4-13.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-241-4-13.jpg
842,1743-422X-7-241-4-14.jpg,DMFL,train,/mnt/train/DMFL/1743-422X-7-241-4-14.jpg
